Syscode,System,Year,Date,Trawl#,Depth,Original_file
40,KennedyL(Clay),1986,1986-10-10,19,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,19,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,18,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,18,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,18,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,18,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,17,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,17,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,17,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,9,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,16,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,9,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,15,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,14,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,14,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,13,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,12,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,12,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,12,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,12,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,11,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,10,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,10,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,10,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,13,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,16,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-10,14,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-11,24,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-10-11,24,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-19,1,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,11,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,2,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,2,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,3,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,3,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,4,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,4,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,6,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,7,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,8,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,10,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,5,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,11,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,12,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,12,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,12,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,12,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,13,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,13,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,13,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,14,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,14,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,14,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,14,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,9,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1986-11-20,6,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,15,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,10,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,11,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,11,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,12,27,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,12,27,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,12,27,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,13,34,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,13,34,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,14,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,14,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1986,1987-02-26,14,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-22,2,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-22,2,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-22,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-22,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-23,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-23,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-23,3,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-23,5,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-23,3,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-23,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-23,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-23,5,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-28,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-28,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-04-28,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-19,2,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-19,1,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-19,1,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-19,2,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-20,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-20,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-20,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-20,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-20,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-06-20,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-16,1,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-16,3,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-16,4,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-16,2,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-16,2,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-16,3,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-17,9,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-17,9,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-17,7,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-08-17,8,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-13,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-13,4,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-13,4,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-13,3,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-13,3,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-13,2,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-13,1,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-13,2,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-14,9,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-14,9,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-14,8,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1987-11-14,8,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,5,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,1,28,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,7,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,8,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,6,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,6,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-06,2,28,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1987,1988-03-07,10,28,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-05-31,1,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-05-31,1,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,2,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,5,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,5,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,2,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-06-01,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-20,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-20,1,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-20,1,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-20,2,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-20,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-20,2,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-21,5,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-21,6,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-21,6,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-21,7,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-21,7,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-07-21,5,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-18,1,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-18,2,30,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-19,4,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-19,9,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-19,8,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-19,7,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-19,7,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-19,6,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-19,4,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-19,5,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-20,5,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1988-10-20,6,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,1,48,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,6,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,2,34,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,3,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,4,48,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,5,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,5,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,6,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-26,1,48,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-27,7,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-27,8,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-27,9,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-27,9,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1988,1989-02-27,7,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-03,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-03,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-03,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-03,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-03,2,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-03,1,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-03,1,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-03,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-04,3,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-04,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-06-04,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-29,1,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-29,3,19,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-29,2,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-29,2,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-29,1,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-29,3,19,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-30,6,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-30,7,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1989-09-30,7,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,6,45,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,1,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,1,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-17,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-18,7,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-18,8,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1989,1990-02-18,7,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-28,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-28,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-28,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-28,2,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-28,2,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-28,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-28,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-28,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-29,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-29,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-29,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-29,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-29,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-29,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-31,6,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-05-31,6,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,9,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,11,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,8,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,8,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,8,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,9,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,10,5,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,10,5,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,11,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-06-01,9,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-09,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-09,2,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-09,2,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-09,2,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-09,1,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-09,1,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,10,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,11,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,4,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,8,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,6,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,7,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,5,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,10,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1990,1990-09-10,5,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
