"lk.name","lake_code","depth_min","depth_max","Area","Transect","Length","lake_name","lake_latitude","lake_longitude"
"Mddle Quinsam Lk",147,10,15,5,5,92,"Mddle Quinsam Lake","49 deg 56 min","125 deg 29 min"
"Mddle Quinsam Lk",147,10,15,5,6,0,"Mddle Quinsam Lake","49 deg 56 min","125 deg 29 min"
"Megin Lk",118,2,5,135,1,500,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,2,5,135,2,580,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,2,5,135,3,500,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,2,5,135,4,445,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,2,5,135,5,325,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,2,5,135,6,3315,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,3,5,135,1,500,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,3,5,135,2,580,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,3,5,135,3,500,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,3,5,135,4,445,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,3,5,135,5,325,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,3,5,135,6,3315,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,5,10,123,1,430,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,5,10,123,2,555,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,5,10,123,3,480,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,5,10,123,4,420,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,5,10,123,5,270,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,5,10,123,6,3240,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,10,15,108,1,360,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,10,15,108,2,535,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,10,15,108,3,465,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,10,15,108,4,385,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,10,15,108,5,220,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,10,15,108,6,2955,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,15,20,94,1,290,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,15,20,94,2,520,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,15,20,94,3,440,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,15,20,94,4,330,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,15,20,94,5,0,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,15,20,94,6,2245,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,20,30,72,1,201,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,20,30,72,2,475,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,20,30,72,3,405,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,20,30,72,4,245,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,20,30,72,5,0,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,20,30,72,6,2090,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,30,40,42,1,0,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,30,40,42,2,380,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,30,40,42,3,335,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,30,40,42,4,130,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,30,40,42,5,0,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,30,40,42,6,1520,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,40,50,13,1,0,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,40,50,13,2,0,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,40,50,13,3,135,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,40,50,13,4,0,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,40,50,13,5,0,"Megin Lake","49 deg 29 min","126 deg 04 min"
"Megin Lk",118,40,50,13,6,570,"Megin Lake","49 deg 29 min","126 deg 04 min"
"MERCER LAKE",32,2,5,93,1,486,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,2,5,93,2,373,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,2,5,93,3,391,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,2,5,93,4,210,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,2,5,93,5,1000,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,2,5,93,6,833,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,3,5,93,1,486,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,3,5,93,2,373,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,3,5,93,3,391,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,3,5,93,4,210,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,3,5,93,5,1000,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,3,5,93,6,833,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,5,10,77,1,429,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,5,10,77,2,359,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,5,10,77,3,358,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,5,10,77,4,188,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,5,10,77,5,980,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,5,10,77,6,777,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,10,15,65,1,400,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,10,15,65,2,324,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,10,15,65,3,316,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,10,15,65,4,139,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,10,15,65,5,922,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,10,15,65,6,760,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,15,20,47,1,371,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,15,20,47,2,291,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,15,20,47,3,258,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,15,20,47,4,79,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,15,20,47,5,872,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,15,20,47,6,718,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,20,30,23,1,297,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,20,30,23,2,173,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,20,30,23,3,0,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,20,30,23,4,0,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,20,30,23,5,793,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,20,30,23,6,160,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,30,40,6,1,0,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,30,40,6,2,0,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,30,40,6,3,0,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,30,40,6,4,0,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,30,40,6,5,588,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MERCER LAKE",32,30,40,6,6,0,"Mercer Lake","53 deg 34 min","132 deg 53 min"
"MEZIADIN LAKE",43,2,5,3606,1,1725,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,2,5,3606,2,1640,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,2,5,3606,3,1800,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,2,5,3606,4,2050,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,2,5,3606,5,2585,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,2,5,3606,6,1490,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,3,5,3556,1,1669,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,3,5,3556,2,1824,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,3,5,3556,3,1775,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,3,5,3556,4,2019,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,3,5,3556,5,2561,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,3,5,3556,6,1475,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,5,10,3499,1,1604,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,5,10,3499,2,1802,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,5,10,3499,3,1741,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,5,10,3499,4,1978,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,5,10,3499,5,2544,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,5,10,3499,6,1429,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,10,15,3337,1,1595,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,10,15,3337,2,1770,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,10,15,3337,3,1715,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,10,15,3337,4,1948,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,10,15,3337,5,2308,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,10,15,3337,6,1300,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,15,20,3086,1,1577,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,15,20,3086,2,1760,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,15,20,3086,3,1699,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,15,20,3086,4,1927,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,15,20,3086,5,1990,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,15,20,3086,6,1216,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,20,30,2812,1,1549,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,20,30,2812,2,1717,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,20,30,2812,3,1673,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,20,30,2812,4,1896,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,20,30,2812,5,1944,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,20,30,2812,6,1163,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,30,40,2563,1,1493,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,30,40,2563,2,1685,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,30,40,2563,3,1623,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,30,40,2563,4,1784,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,30,40,2563,5,1753,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,30,40,2563,6,857,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,40,50,2339,1,1438,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,40,50,2339,2,1621,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,40,50,2339,3,1563,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,40,50,2339,4,1743,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,40,50,2339,5,1615,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,40,50,2339,6,0,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,50,60,2217,1,1298,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,50,60,2217,2,1578,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,50,60,2217,3,1513,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,50,60,2217,4,1671,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,50,60,2217,5,1060,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
"MEZIADIN LAKE",43,50,60,2217,6,0,"Meziadin Lake","56 deg 02 min","129 deg 15 min"
NA,100,NA,NA,NA,NA,NA,"Michie Lake","60 deg 41 min","134 deg 10 min"
NA,109,NA,NA,NA,NA,NA,"Miller Lake","51 deg 04 min","118 deg 06 min"
NA,131,NA,NA,NA,NA,NA,"Minktrap Lake","53 deg 27 min","129 deg 45 min"
"Mohun Lk",7,2,5,533,1,560,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,2,5,533,2,764,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,2,5,533,3,822,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,2,5,533,4,715,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,2,5,533,5,325,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,3,5,533,1,560,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,3,5,533,2,764,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,3,5,533,3,822,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,3,5,533,4,715,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,3,5,533,5,325,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,5,10,394,1,490,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,5,10,394,2,725,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,5,10,394,3,750,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,5,10,394,4,605,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,5,10,394,5,269,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,10,15,296,1,352,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,10,15,296,2,616,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,10,15,296,3,671,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,10,15,296,4,408,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,10,15,296,5,131,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,15,20,168,1,195,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,15,20,168,2,421,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,15,20,168,3,548,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,15,20,168,4,406,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,15,20,168,5,75,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,20,30,69,1,0,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,20,30,69,2,116,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,20,30,69,3,317,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,20,30,69,4,310,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,20,30,69,5,0,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,30,40,20,1,0,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,30,40,20,2,0,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,30,40,20,3,223,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,30,40,20,4,165,"Mohun Lake","50 deg 07 min","125 deg 30 min"
"Mohun Lk",7,30,40,20,5,0,"Mohun Lake","50 deg 07 min","125 deg 30 min"
NA,158,NA,NA,NA,NA,NA,"Mohun Lake (Comida)","50 deg 09 min","125 deg 31 min"
NA,84,NA,NA,NA,NA,NA,"Momich Lake","51 deg 19 min","119 deg 21 min"
NA,188,NA,NA,NA,NA,NA,"Moore Lake",NA,NA
NA,15,NA,NA,NA,NA,NA,"Morice Lake","53 deg 59 min","127 deg 37 min"
"Morrison Lk",56,2,5,1164,1,264,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,2,5,1164,2,554,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,2,5,1164,3,1339,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,2,5,1164,4,1191,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,2,5,1164,5,711,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,2,5,1164,6,628,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,2,5,1164,7,617,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,3,5,1164,1,264,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,3,5,1164,2,554,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,3,5,1164,3,1339,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,3,5,1164,4,1191,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,3,5,1164,5,711,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,3,5,1164,6,628,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,3,5,1164,7,617,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,5,10,986,1,200,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,5,10,986,2,535,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,5,10,986,3,1099,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,5,10,986,4,1186,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,5,10,986,5,698,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,5,10,986,6,408,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,5,10,986,7,531,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,10,15,792,1,133,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,10,15,792,2,504,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,10,15,792,3,878,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,10,15,792,4,1168,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,10,15,792,5,645,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,10,15,792,6,314,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,10,15,792,7,409,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,15,20,629,1,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,15,20,629,2,365,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,15,20,629,3,829,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,15,20,629,4,1153,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,15,20,629,5,611,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,15,20,629,6,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,15,20,629,7,225,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,20,30,461,1,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,20,30,461,2,87,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,20,30,461,3,584,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,20,30,461,4,1113,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,20,30,461,5,509,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,20,30,461,6,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,20,30,461,7,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,30,40,289,1,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,30,40,289,2,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,30,40,289,3,324,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,30,40,289,4,1065,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,30,40,289,5,417,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,30,40,289,6,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,30,40,289,7,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,40,50,157,1,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,40,50,157,2,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,40,50,157,3,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,40,50,157,4,766,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,40,50,157,5,270,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,40,50,157,6,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,40,50,157,7,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,50,60,65,1,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,50,60,65,2,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,50,60,65,3,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,50,60,65,4,53,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,50,60,65,5,270,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,50,60,65,6,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
"Morrison Lk",56,50,60,65,7,0,"Morrison Lake","55 deg 14 min","126 deg 22 min"
NA,57,NA,NA,NA,NA,NA,"Mosquito Lake","53 deg 03 min","132 deg 06 min"
"MUCHALAT",45,2,5,623,1,644,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,2,5,623,2,1650,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,2,5,623,3,500,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,2,5,623,4,632,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,2,5,623,5,550,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,3,5,623,1,644,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,3,5,623,2,1650,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,3,5,623,3,500,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,3,5,623,4,632,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,3,5,623,5,550,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,5,10,584,1,632,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,5,10,584,2,1633,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,5,10,584,3,474,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,5,10,584,4,614,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,5,10,584,5,536,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,10,15,550,1,565,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,10,15,550,2,1600,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,10,15,550,3,439,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,10,15,550,4,595,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,10,15,550,5,523,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,15,20,522,1,541,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,15,20,522,2,1575,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,15,20,522,3,412,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
"MUCHALAT",45,15,20,522,4,577,"Muchalat Lake","49 deg 41 min","126 deg 06 min"
