"fish_unique_ID","lake_code.sas","trawl_number.sas","trawl_date.sas","fish_id.sas","lake_code.dat","trawl_number.dat","trawl_date.dat","fish_id.dat","match"
"1991-07-03_18_5_44","18","5","1991-07-03","44","18","5","1991-07-03","44","MATCH"
"1991-07-03_18_5_45","18","5","1991-07-03","45","18","5","1991-07-03","45","MATCH"
"1991-07-03_18_5_46","18","5","1991-07-03","46","18","5","1991-07-03","46","MATCH"
"1991-07-03_18_5_47","18","5","1991-07-03","47","18","5","1991-07-03","47","MATCH"
"1991-07-03_18_5_48","18","5","1991-07-03","48","18","5","1991-07-03","48","MATCH"
"1991-07-03_18_5_49","18","5","1991-07-03","49","18","5","1991-07-03","49","MATCH"
"1991-07-03_18_5_5","18","5","1991-07-03","5","18","5","1991-07-03","5","MATCH"
"1991-07-03_18_5_50","18","5","1991-07-03","50","18","5","1991-07-03","50","MATCH"
"1991-07-03_18_5_51","18","5","1991-07-03","51","18","5","1991-07-03","51","MATCH"
"1991-07-03_18_5_52","18","5","1991-07-03","52","18","5","1991-07-03","52","MATCH"
"1991-07-03_18_5_53","18","5","1991-07-03","53","18","5","1991-07-03","53","MATCH"
"1991-07-03_18_5_54","18","5","1991-07-03","54","18","5","1991-07-03","54","MATCH"
"1991-07-03_18_5_55","18","5","1991-07-03","55","18","5","1991-07-03","55","MATCH"
"1991-07-03_18_5_56","18","5","1991-07-03","56","18","5","1991-07-03","56","MATCH"
"1991-07-03_18_5_57","18","5","1991-07-03","57","18","5","1991-07-03","57","MATCH"
"1991-07-03_18_5_58","18","5","1991-07-03","58","18","5","1991-07-03","58","MATCH"
"1991-07-03_18_5_59","18","5","1991-07-03","59","18","5","1991-07-03","59","MATCH"
"1991-07-03_18_5_6","18","5","1991-07-03","6","18","5","1991-07-03","6","MATCH"
"1991-07-03_18_5_60","18","5","1991-07-03","60","18","5","1991-07-03","60","MATCH"
"1991-07-03_18_5_7","18","5","1991-07-03","7","18","5","1991-07-03","7","MATCH"
"1991-07-03_18_5_8","18","5","1991-07-03","8","18","5","1991-07-03","8","MATCH"
"1991-07-03_18_5_9","18","5","1991-07-03","9","18","5","1991-07-03","9","MATCH"
"1991-07-03_18_6_1","18","6","1991-07-03","1","18","6","1991-07-03","1","MATCH"
"1991-07-03_18_6_10","18","6","1991-07-03","10","18","6","1991-07-03","10","MATCH"
"1991-07-03_18_6_100","18","6","1991-07-03","100","18","6","1991-07-03","100","MATCH"
"1991-07-03_18_6_101","18","6","1991-07-03","101","18","6","1991-07-03","101","MATCH"
"1991-07-03_18_6_102","18","6","1991-07-03","102","18","6","1991-07-03","102","MATCH"
"1991-07-03_18_6_103","18","6","1991-07-03","103","18","6","1991-07-03","103","MATCH"
"1991-07-03_18_6_104","18","6","1991-07-03","104","18","6","1991-07-03","104","MATCH"
"1991-07-03_18_6_105","18","6","1991-07-03","105","18","6","1991-07-03","105","MATCH"
"1991-07-03_18_6_106","18","6","1991-07-03","106","18","6","1991-07-03","106","MATCH"
"1991-07-03_18_6_107","18","6","1991-07-03","107","18","6","1991-07-03","107","MATCH"
"1991-07-03_18_6_108","18","6","1991-07-03","108","18","6","1991-07-03","108","MATCH"
"1991-07-03_18_6_109","18","6","1991-07-03","109","18","6","1991-07-03","109","MATCH"
"1991-07-03_18_6_11","18","6","1991-07-03","11","18","6","1991-07-03","11","MATCH"
"1991-07-03_18_6_110","18","6","1991-07-03","110","18","6","1991-07-03","110","MATCH"
"1991-07-03_18_6_111","18","6","1991-07-03","111","18","6","1991-07-03","111","MATCH"
"1991-07-03_18_6_112","18","6","1991-07-03","112","18","6","1991-07-03","112","MATCH"
"1991-07-03_18_6_113","18","6","1991-07-03","113","18","6","1991-07-03","113","MATCH"
"1991-07-03_18_6_114","18","6","1991-07-03","114","18","6","1991-07-03","114","MATCH"
"1991-07-03_18_6_115","18","6","1991-07-03","115","18","6","1991-07-03","115","MATCH"
"1991-07-03_18_6_116","18","6","1991-07-03","116","18","6","1991-07-03","116","MATCH"
"1991-07-03_18_6_117","18","6","1991-07-03","117","18","6","1991-07-03","117","MATCH"
"1991-07-03_18_6_118","18","6","1991-07-03","118","18","6","1991-07-03","118","MATCH"
"1991-07-03_18_6_119","18","6","1991-07-03","119","18","6","1991-07-03","119","MATCH"
"1991-07-03_18_6_12","18","6","1991-07-03","12","18","6","1991-07-03","12","MATCH"
"1991-07-03_18_6_120","18","6","1991-07-03","120","18","6","1991-07-03","120","MATCH"
"1991-07-03_18_6_121","18","6","1991-07-03","121","18","6","1991-07-03","121","MATCH"
"1991-07-03_18_6_122","18","6","1991-07-03","122","18","6","1991-07-03","122","MATCH"
"1991-07-03_18_6_123","18","6","1991-07-03","123","18","6","1991-07-03","123","MATCH"
"1991-07-03_18_6_124","18","6","1991-07-03","124","18","6","1991-07-03","124","MATCH"
"1991-07-03_18_6_125","18","6","1991-07-03","125","18","6","1991-07-03","125","MATCH"
"1991-07-03_18_6_126","18","6","1991-07-03","126","18","6","1991-07-03","126","MATCH"
"1991-07-03_18_6_127","18","6","1991-07-03","127","18","6","1991-07-03","127","MATCH"
"1991-07-03_18_6_128","18","6","1991-07-03","128","18","6","1991-07-03","128","MATCH"
"1991-07-03_18_6_129","18","6","1991-07-03","129","18","6","1991-07-03","129","MATCH"
"1991-07-03_18_6_13","18","6","1991-07-03","13","18","6","1991-07-03","13","MATCH"
"1991-07-03_18_6_130","18","6","1991-07-03","130","18","6","1991-07-03","130","MATCH"
"1991-07-03_18_6_131","18","6","1991-07-03","131","18","6","1991-07-03","131","MATCH"
"1991-07-03_18_6_132","18","6","1991-07-03","132","18","6","1991-07-03","132","MATCH"
"1991-07-03_18_6_133","18","6","1991-07-03","133","18","6","1991-07-03","133","MATCH"
"1991-07-03_18_6_134","18","6","1991-07-03","134","18","6","1991-07-03","134","MATCH"
"1991-07-03_18_6_135","18","6","1991-07-03","135","18","6","1991-07-03","135","MATCH"
"1991-07-03_18_6_136","18","6","1991-07-03","136","18","6","1991-07-03","136","MATCH"
"1991-07-03_18_6_137","18","6","1991-07-03","137","18","6","1991-07-03","137","MATCH"
"1991-07-03_18_6_138","18","6","1991-07-03","138","18","6","1991-07-03","138","MATCH"
"1991-07-03_18_6_139","18","6","1991-07-03","139","18","6","1991-07-03","139","MATCH"
"1991-07-03_18_6_14","18","6","1991-07-03","14","18","6","1991-07-03","14","MATCH"
"1991-07-03_18_6_140","18","6","1991-07-03","140","18","6","1991-07-03","140","MATCH"
"1991-07-03_18_6_141","18","6","1991-07-03","141","18","6","1991-07-03","141","MATCH"
"1991-07-03_18_6_142","18","6","1991-07-03","142","18","6","1991-07-03","142","MATCH"
"1991-07-03_18_6_143","18","6","1991-07-03","143","18","6","1991-07-03","143","MATCH"
"1991-07-03_18_6_144","18","6","1991-07-03","144","18","6","1991-07-03","144","MATCH"
"1991-07-03_18_6_145","18","6","1991-07-03","145","18","6","1991-07-03","145","MATCH"
"1991-07-03_18_6_146","18","6","1991-07-03","146","18","6","1991-07-03","146","MATCH"
"1991-07-03_18_6_147","18","6","1991-07-03","147","18","6","1991-07-03","147","MATCH"
"1991-07-03_18_6_148","18","6","1991-07-03","148","18","6","1991-07-03","148","MATCH"
"1991-07-03_18_6_149","18","6","1991-07-03","149","18","6","1991-07-03","149","MATCH"
"1991-07-03_18_6_15","18","6","1991-07-03","15","18","6","1991-07-03","15","MATCH"
"1991-07-03_18_6_150","18","6","1991-07-03","150","18","6","1991-07-03","150","MATCH"
"1991-07-03_18_6_151","18","6","1991-07-03","151","18","6","1991-07-03","151","MATCH"
"1991-07-03_18_6_152","18","6","1991-07-03","152","18","6","1991-07-03","152","MATCH"
"1991-07-03_18_6_153","18","6","1991-07-03","153","18","6","1991-07-03","153","MATCH"
"1991-07-03_18_6_154","18","6","1991-07-03","154","18","6","1991-07-03","154","MATCH"
"1991-07-03_18_6_155","18","6","1991-07-03","155","18","6","1991-07-03","155","MATCH"
"1991-07-03_18_6_156","18","6","1991-07-03","156","18","6","1991-07-03","156","MATCH"
"1991-07-03_18_6_157","18","6","1991-07-03","157","18","6","1991-07-03","157","MATCH"
"1991-07-03_18_6_158","18","6","1991-07-03","158","18","6","1991-07-03","158","MATCH"
"1991-07-03_18_6_159","18","6","1991-07-03","159","18","6","1991-07-03","159","MATCH"
"1991-07-03_18_6_16","18","6","1991-07-03","16","18","6","1991-07-03","16","MATCH"
"1991-07-03_18_6_160","18","6","1991-07-03","160","18","6","1991-07-03","160","MATCH"
"1991-07-03_18_6_161","18","6","1991-07-03","161","18","6","1991-07-03","161","MATCH"
"1991-07-03_18_6_162","18","6","1991-07-03","162","18","6","1991-07-03","162","MATCH"
"1991-07-03_18_6_163","18","6","1991-07-03","163","18","6","1991-07-03","163","MATCH"
"1991-07-03_18_6_164","18","6","1991-07-03","164","18","6","1991-07-03","164","MATCH"
"1991-07-03_18_6_165","18","6","1991-07-03","165","18","6","1991-07-03","165","MATCH"
"1991-07-03_18_6_166","18","6","1991-07-03","166","18","6","1991-07-03","166","MATCH"
"1991-07-03_18_6_167","18","6","1991-07-03","167","18","6","1991-07-03","167","MATCH"
"1991-07-03_18_6_168","18","6","1991-07-03","168","18","6","1991-07-03","168","MATCH"
"1991-07-03_18_6_169","18","6","1991-07-03","169","18","6","1991-07-03","169","MATCH"
"1991-07-03_18_6_17","18","6","1991-07-03","17","18","6","1991-07-03","17","MATCH"
"1991-07-03_18_6_170","18","6","1991-07-03","170","18","6","1991-07-03","170","MATCH"
"1991-07-03_18_6_171","18","6","1991-07-03","171","18","6","1991-07-03","171","MATCH"
"1991-07-03_18_6_172","18","6","1991-07-03","172","18","6","1991-07-03","172","MATCH"
"1991-07-03_18_6_173","18","6","1991-07-03","173","18","6","1991-07-03","173","MATCH"
"1991-07-03_18_6_174","18","6","1991-07-03","174","18","6","1991-07-03","174","MATCH"
"1991-07-03_18_6_175","18","6","1991-07-03","175","18","6","1991-07-03","175","MATCH"
"1991-07-03_18_6_176","18","6","1991-07-03","176","18","6","1991-07-03","176","MATCH"
"1991-07-03_18_6_177","18","6","1991-07-03","177","18","6","1991-07-03","177","MATCH"
"1991-07-03_18_6_178","18","6","1991-07-03","178","18","6","1991-07-03","178","MATCH"
"1991-07-03_18_6_179","18","6","1991-07-03","179","18","6","1991-07-03","179","MATCH"
"1991-07-03_18_6_18","18","6","1991-07-03","18","18","6","1991-07-03","18","MATCH"
"1991-07-03_18_6_180","18","6","1991-07-03","180","18","6","1991-07-03","180","MATCH"
"1991-07-03_18_6_181","18","6","1991-07-03","181","18","6","1991-07-03","181","MATCH"
"1991-07-03_18_6_182","18","6","1991-07-03","182","18","6","1991-07-03","182","MATCH"
"1991-07-03_18_6_183","18","6","1991-07-03","183","18","6","1991-07-03","183","MATCH"
"1991-07-03_18_6_184","18","6","1991-07-03","184","18","6","1991-07-03","184","MATCH"
"1991-07-03_18_6_185","18","6","1991-07-03","185","18","6","1991-07-03","185","MATCH"
"1991-07-03_18_6_186","18","6","1991-07-03","186","18","6","1991-07-03","186","MATCH"
"1991-07-03_18_6_187","18","6","1991-07-03","187","18","6","1991-07-03","187","MATCH"
"1991-07-03_18_6_188","18","6","1991-07-03","188","18","6","1991-07-03","188","MATCH"
"1991-07-03_18_6_189","18","6","1991-07-03","189","18","6","1991-07-03","189","MATCH"
"1991-07-03_18_6_19","18","6","1991-07-03","19","18","6","1991-07-03","19","MATCH"
"1991-07-03_18_6_190","18","6","1991-07-03","190","18","6","1991-07-03","190","MATCH"
"1991-07-03_18_6_191","18","6","1991-07-03","191","18","6","1991-07-03","191","MATCH"
"1991-07-03_18_6_192","18","6","1991-07-03","192","18","6","1991-07-03","192","MATCH"
"1991-07-03_18_6_193","18","6","1991-07-03","193","18","6","1991-07-03","193","MATCH"
"1991-07-03_18_6_194","18","6","1991-07-03","194","18","6","1991-07-03","194","MATCH"
"1991-07-03_18_6_195","18","6","1991-07-03","195","18","6","1991-07-03","195","MATCH"
"1991-07-03_18_6_196","18","6","1991-07-03","196","18","6","1991-07-03","196","MATCH"
"1991-07-03_18_6_197","18","6","1991-07-03","197","18","6","1991-07-03","197","MATCH"
"1991-07-03_18_6_198","18","6","1991-07-03","198","18","6","1991-07-03","198","MATCH"
"1991-07-03_18_6_199","18","6","1991-07-03","199","18","6","1991-07-03","199","MATCH"
"1991-07-03_18_6_2","18","6","1991-07-03","2","18","6","1991-07-03","2","MATCH"
"1991-07-03_18_6_20","18","6","1991-07-03","20","18","6","1991-07-03","20","MATCH"
"1991-07-03_18_6_200","18","6","1991-07-03","200","18","6","1991-07-03","200","MATCH"
"1991-07-03_18_6_201","18","6","1991-07-03","201","18","6","1991-07-03","201","MATCH"
"1991-07-03_18_6_21","18","6","1991-07-03","21","18","6","1991-07-03","21","MATCH"
"1991-07-03_18_6_22","18","6","1991-07-03","22","18","6","1991-07-03","22","MATCH"
"1991-07-03_18_6_23","18","6","1991-07-03","23","18","6","1991-07-03","23","MATCH"
"1991-07-03_18_6_24","18","6","1991-07-03","24","18","6","1991-07-03","24","MATCH"
"1991-07-03_18_6_25","18","6","1991-07-03","25","18","6","1991-07-03","25","MATCH"
"1991-07-03_18_6_26","18","6","1991-07-03","26","18","6","1991-07-03","26","MATCH"
"1991-07-03_18_6_27","18","6","1991-07-03","27","18","6","1991-07-03","27","MATCH"
"1991-07-03_18_6_28","18","6","1991-07-03","28","18","6","1991-07-03","28","MATCH"
"1991-07-03_18_6_29","18","6","1991-07-03","29","18","6","1991-07-03","29","MATCH"
"1991-07-03_18_6_3","18","6","1991-07-03","3","18","6","1991-07-03","3","MATCH"
"1991-07-03_18_6_30","18","6","1991-07-03","30","18","6","1991-07-03","30","MATCH"
"1991-07-03_18_6_31","18","6","1991-07-03","31","18","6","1991-07-03","31","MATCH"
"1991-07-03_18_6_32","18","6","1991-07-03","32","18","6","1991-07-03","32","MATCH"
"1991-07-03_18_6_33","18","6","1991-07-03","33","18","6","1991-07-03","33","MATCH"
"1991-07-03_18_6_34","18","6","1991-07-03","34","18","6","1991-07-03","34","MATCH"
"1991-07-03_18_6_35","18","6","1991-07-03","35","18","6","1991-07-03","35","MATCH"
"1991-07-03_18_6_36","18","6","1991-07-03","36","18","6","1991-07-03","36","MATCH"
"1991-07-03_18_6_37","18","6","1991-07-03","37","18","6","1991-07-03","37","MATCH"
"1991-07-03_18_6_38","18","6","1991-07-03","38","18","6","1991-07-03","38","MATCH"
"1991-07-03_18_6_39","18","6","1991-07-03","39","18","6","1991-07-03","39","MATCH"
"1991-07-03_18_6_4","18","6","1991-07-03","4","18","6","1991-07-03","4","MATCH"
"1991-07-03_18_6_40","18","6","1991-07-03","40","18","6","1991-07-03","40","MATCH"
"1991-07-03_18_6_41","18","6","1991-07-03","41","18","6","1991-07-03","41","MATCH"
"1991-07-03_18_6_42","18","6","1991-07-03","42","18","6","1991-07-03","42","MATCH"
"1991-07-03_18_6_43","18","6","1991-07-03","43","18","6","1991-07-03","43","MATCH"
"1991-07-03_18_6_44","18","6","1991-07-03","44","18","6","1991-07-03","44","MATCH"
"1991-07-03_18_6_45","18","6","1991-07-03","45","18","6","1991-07-03","45","MATCH"
"1991-07-03_18_6_46","18","6","1991-07-03","46","18","6","1991-07-03","46","MATCH"
"1991-07-03_18_6_47","18","6","1991-07-03","47","18","6","1991-07-03","47","MATCH"
"1991-07-03_18_6_48","18","6","1991-07-03","48","18","6","1991-07-03","48","MATCH"
"1991-07-03_18_6_49","18","6","1991-07-03","49","18","6","1991-07-03","49","MATCH"
"1991-07-03_18_6_5","18","6","1991-07-03","5","18","6","1991-07-03","5","MATCH"
"1991-07-03_18_6_50","18","6","1991-07-03","50","18","6","1991-07-03","50","MATCH"
"1991-07-03_18_6_51","18","6","1991-07-03","51","18","6","1991-07-03","51","MATCH"
"1991-07-03_18_6_52","18","6","1991-07-03","52","18","6","1991-07-03","52","MATCH"
"1991-07-03_18_6_53","18","6","1991-07-03","53","18","6","1991-07-03","53","MATCH"
"1991-07-03_18_6_54","18","6","1991-07-03","54","18","6","1991-07-03","54","MATCH"
"1991-07-03_18_6_55","18","6","1991-07-03","55","18","6","1991-07-03","55","MATCH"
"1991-07-03_18_6_56","18","6","1991-07-03","56","18","6","1991-07-03","56","MATCH"
"1991-07-03_18_6_57","18","6","1991-07-03","57","18","6","1991-07-03","57","MATCH"
"1991-07-03_18_6_58","18","6","1991-07-03","58","18","6","1991-07-03","58","MATCH"
"1991-07-03_18_6_59","18","6","1991-07-03","59","18","6","1991-07-03","59","MATCH"
"1991-07-03_18_6_6","18","6","1991-07-03","6","18","6","1991-07-03","6","MATCH"
"1991-07-03_18_6_60","18","6","1991-07-03","60","18","6","1991-07-03","60","MATCH"
"1991-07-03_18_6_61","18","6","1991-07-03","61","18","6","1991-07-03","61","MATCH"
"1991-07-03_18_6_62","18","6","1991-07-03","62","18","6","1991-07-03","62","MATCH"
"1991-07-03_18_6_63","18","6","1991-07-03","63","18","6","1991-07-03","63","MATCH"
"1991-07-03_18_6_64","18","6","1991-07-03","64","18","6","1991-07-03","64","MATCH"
"1991-07-03_18_6_65","18","6","1991-07-03","65","18","6","1991-07-03","65","MATCH"
"1991-07-03_18_6_66","18","6","1991-07-03","66","18","6","1991-07-03","66","MATCH"
"1991-07-03_18_6_67","18","6","1991-07-03","67","18","6","1991-07-03","67","MATCH"
"1991-07-03_18_6_68","18","6","1991-07-03","68","18","6","1991-07-03","68","MATCH"
"1991-07-03_18_6_69","18","6","1991-07-03","69","18","6","1991-07-03","69","MATCH"
"1991-07-03_18_6_7","18","6","1991-07-03","7","18","6","1991-07-03","7","MATCH"
"1991-07-03_18_6_70","18","6","1991-07-03","70","18","6","1991-07-03","70","MATCH"
"1991-07-03_18_6_71","18","6","1991-07-03","71","18","6","1991-07-03","71","MATCH"
"1991-07-03_18_6_72","18","6","1991-07-03","72","18","6","1991-07-03","72","MATCH"
"1991-07-03_18_6_73","18","6","1991-07-03","73","18","6","1991-07-03","73","MATCH"
"1991-07-03_18_6_74","18","6","1991-07-03","74","18","6","1991-07-03","74","MATCH"
"1991-07-03_18_6_75","18","6","1991-07-03","75","18","6","1991-07-03","75","MATCH"
"1991-07-03_18_6_76","18","6","1991-07-03","76","18","6","1991-07-03","76","MATCH"
"1991-07-03_18_6_77","18","6","1991-07-03","77","18","6","1991-07-03","77","MATCH"
"1991-07-03_18_6_78","18","6","1991-07-03","78","18","6","1991-07-03","78","MATCH"
"1991-07-03_18_6_79","18","6","1991-07-03","79","18","6","1991-07-03","79","MATCH"
"1991-07-03_18_6_8","18","6","1991-07-03","8","18","6","1991-07-03","8","MATCH"
"1991-07-03_18_6_80","18","6","1991-07-03","80","18","6","1991-07-03","80","MATCH"
"1991-07-03_18_6_81","18","6","1991-07-03","81","18","6","1991-07-03","81","MATCH"
"1991-07-03_18_6_82","18","6","1991-07-03","82","18","6","1991-07-03","82","MATCH"
"1991-07-03_18_6_83","18","6","1991-07-03","83","18","6","1991-07-03","83","MATCH"
"1991-07-03_18_6_84","18","6","1991-07-03","84","18","6","1991-07-03","84","MATCH"
"1991-07-03_18_6_85","18","6","1991-07-03","85","18","6","1991-07-03","85","MATCH"
"1991-07-03_18_6_86","18","6","1991-07-03","86","18","6","1991-07-03","86","MATCH"
"1991-07-03_18_6_87","18","6","1991-07-03","87","18","6","1991-07-03","87","MATCH"
"1991-07-03_18_6_88","18","6","1991-07-03","88","18","6","1991-07-03","88","MATCH"
"1991-07-03_18_6_89","18","6","1991-07-03","89","18","6","1991-07-03","89","MATCH"
"1991-07-03_18_6_9","18","6","1991-07-03","9","18","6","1991-07-03","9","MATCH"
"1991-07-03_18_6_90","18","6","1991-07-03","90","18","6","1991-07-03","90","MATCH"
"1991-07-03_18_6_91","18","6","1991-07-03","91","18","6","1991-07-03","91","MATCH"
"1991-07-03_18_6_92","18","6","1991-07-03","92","18","6","1991-07-03","92","MATCH"
"1991-07-03_18_6_93","18","6","1991-07-03","93","18","6","1991-07-03","93","MATCH"
"1991-07-03_18_6_94","18","6","1991-07-03","94","18","6","1991-07-03","94","MATCH"
"1991-07-03_18_6_95","18","6","1991-07-03","95","18","6","1991-07-03","95","MATCH"
"1991-07-03_18_6_96","18","6","1991-07-03","96","18","6","1991-07-03","96","MATCH"
"1991-07-03_18_6_97","18","6","1991-07-03","97","18","6","1991-07-03","97","MATCH"
"1991-07-03_18_6_98","18","6","1991-07-03","98","18","6","1991-07-03","98","MATCH"
"1991-07-03_18_6_99","18","6","1991-07-03","99","18","6","1991-07-03","99","MATCH"
"1991-07-03_18_7_1","18","7","1991-07-03","1","18","7","1991-07-03","1","MATCH"
"1991-07-03_18_7_10","18","7","1991-07-03","10","18","7","1991-07-03","10","MATCH"
"1991-07-03_18_7_11","18","7","1991-07-03","11","18","7","1991-07-03","11","MATCH"
"1991-07-03_18_7_12","18","7","1991-07-03","12","18","7","1991-07-03","12","MATCH"
"1991-07-03_18_7_13","18","7","1991-07-03","13","18","7","1991-07-03","13","MATCH"
"1991-07-03_18_7_14","18","7","1991-07-03","14","18","7","1991-07-03","14","MATCH"
"1991-07-03_18_7_15","18","7","1991-07-03","15","18","7","1991-07-03","15","MATCH"
"1991-07-03_18_7_16","18","7","1991-07-03","16","18","7","1991-07-03","16","MATCH"
"1991-07-03_18_7_17","18","7","1991-07-03","17","18","7","1991-07-03","17","MATCH"
"1991-07-03_18_7_18","18","7","1991-07-03","18","18","7","1991-07-03","18","MATCH"
"1991-07-03_18_7_19","18","7","1991-07-03","19","18","7","1991-07-03","19","MATCH"
"1991-07-03_18_7_2","18","7","1991-07-03","2","18","7","1991-07-03","2","MATCH"
"1991-07-03_18_7_20","18","7","1991-07-03","20","18","7","1991-07-03","20","MATCH"
"1991-07-03_18_7_21","18","7","1991-07-03","21","18","7","1991-07-03","21","MATCH"
"1991-07-03_18_7_22","18","7","1991-07-03","22","18","7","1991-07-03","22","MATCH"
"1991-07-03_18_7_23","18","7","1991-07-03","23","18","7","1991-07-03","23","MATCH"
"1991-07-03_18_7_24","18","7","1991-07-03","24","18","7","1991-07-03","24","MATCH"
"1991-07-03_18_7_25","18","7","1991-07-03","25","18","7","1991-07-03","25","MATCH"
"1991-07-03_18_7_26","18","7","1991-07-03","26","18","7","1991-07-03","26","MATCH"
"1991-07-03_18_7_27","18","7","1991-07-03","27","18","7","1991-07-03","27","MATCH"
"1991-07-03_18_7_28","18","7","1991-07-03","28","18","7","1991-07-03","28","MATCH"
"1991-07-03_18_7_29","18","7","1991-07-03","29","18","7","1991-07-03","29","MATCH"
"1991-07-03_18_7_3","18","7","1991-07-03","3","18","7","1991-07-03","3","MATCH"
"1991-07-03_18_7_30","18","7","1991-07-03","30","18","7","1991-07-03","30","MATCH"
"1991-07-03_18_7_31","18","7","1991-07-03","31","18","7","1991-07-03","31","MATCH"
"1991-07-03_18_7_32","18","7","1991-07-03","32","18","7","1991-07-03","32","MATCH"
"1991-07-03_18_7_33","18","7","1991-07-03","33","18","7","1991-07-03","33","MATCH"
"1991-07-03_18_7_34","18","7","1991-07-03","34","18","7","1991-07-03","34","MATCH"
"1991-07-03_18_7_35","18","7","1991-07-03","35","18","7","1991-07-03","35","MATCH"
"1991-07-03_18_7_36","18","7","1991-07-03","36","18","7","1991-07-03","36","MATCH"
"1991-07-03_18_7_37","18","7","1991-07-03","37","18","7","1991-07-03","37","MATCH"
"1991-07-03_18_7_38","18","7","1991-07-03","38","18","7","1991-07-03","38","MATCH"
"1991-07-03_18_7_39","18","7","1991-07-03","39","18","7","1991-07-03","39","MATCH"
"1991-07-03_18_7_4","18","7","1991-07-03","4","18","7","1991-07-03","4","MATCH"
"1991-07-03_18_7_40","18","7","1991-07-03","40","18","7","1991-07-03","40","MATCH"
"1991-07-03_18_7_41","18","7","1991-07-03","41","18","7","1991-07-03","41","MATCH"
"1991-07-03_18_7_42","18","7","1991-07-03","42","18","7","1991-07-03","42","MATCH"
"1991-07-03_18_7_43","18","7","1991-07-03","43","18","7","1991-07-03","43","MATCH"
"1991-07-03_18_7_44","18","7","1991-07-03","44","18","7","1991-07-03","44","MATCH"
"1991-07-03_18_7_45","18","7","1991-07-03","45","18","7","1991-07-03","45","MATCH"
"1991-07-03_18_7_46","18","7","1991-07-03","46","18","7","1991-07-03","46","MATCH"
"1991-07-03_18_7_47","18","7","1991-07-03","47","18","7","1991-07-03","47","MATCH"
"1991-07-03_18_7_48","18","7","1991-07-03","48","18","7","1991-07-03","48","MATCH"
"1991-07-03_18_7_49","18","7","1991-07-03","49","18","7","1991-07-03","49","MATCH"
"1991-07-03_18_7_5","18","7","1991-07-03","5","18","7","1991-07-03","5","MATCH"
"1991-07-03_18_7_50","18","7","1991-07-03","50","18","7","1991-07-03","50","MATCH"
"1991-07-03_18_7_51","18","7","1991-07-03","51","18","7","1991-07-03","51","MATCH"
"1991-07-03_18_7_52","18","7","1991-07-03","52","18","7","1991-07-03","52","MATCH"
"1991-07-03_18_7_53","18","7","1991-07-03","53","18","7","1991-07-03","53","MATCH"
"1991-07-03_18_7_54","18","7","1991-07-03","54","18","7","1991-07-03","54","MATCH"
"1991-07-03_18_7_55","18","7","1991-07-03","55","18","7","1991-07-03","55","MATCH"
"1991-07-03_18_7_56","18","7","1991-07-03","56","18","7","1991-07-03","56","MATCH"
"1991-07-03_18_7_57","18","7","1991-07-03","57","18","7","1991-07-03","57","MATCH"
"1991-07-03_18_7_58","18","7","1991-07-03","58","18","7","1991-07-03","58","MATCH"
"1991-07-03_18_7_59","18","7","1991-07-03","59","18","7","1991-07-03","59","MATCH"
"1991-07-03_18_7_6","18","7","1991-07-03","6","18","7","1991-07-03","6","MATCH"
"1991-07-03_18_7_60","18","7","1991-07-03","60","18","7","1991-07-03","60","MATCH"
"1991-07-03_18_7_61","18","7","1991-07-03","61","18","7","1991-07-03","61","MATCH"
"1991-07-03_18_7_62","18","7","1991-07-03","62","18","7","1991-07-03","62","MATCH"
"1991-07-03_18_7_63","18","7","1991-07-03","63","18","7","1991-07-03","63","MATCH"
"1991-07-03_18_7_64","18","7","1991-07-03","64","18","7","1991-07-03","64","MATCH"
"1991-07-03_18_7_65","18","7","1991-07-03","65","18","7","1991-07-03","65","MATCH"
"1991-07-03_18_7_66","18","7","1991-07-03","66","18","7","1991-07-03","66","MATCH"
"1991-07-03_18_7_67","18","7","1991-07-03","67","18","7","1991-07-03","67","MATCH"
"1991-07-03_18_7_68","18","7","1991-07-03","68","18","7","1991-07-03","68","MATCH"
"1991-07-03_18_7_69","18","7","1991-07-03","69","18","7","1991-07-03","69","MATCH"
"1991-07-03_18_7_7","18","7","1991-07-03","7","18","7","1991-07-03","7","MATCH"
"1991-07-03_18_7_8","18","7","1991-07-03","8","18","7","1991-07-03","8","MATCH"
"1991-07-03_18_7_9","18","7","1991-07-03","9","18","7","1991-07-03","9","MATCH"
"1991-07-03_18_8_1","18","8","1991-07-03","1","18","8","1991-07-03","1","MATCH"
"1991-07-03_18_8_10","18","8","1991-07-03","10","18","8","1991-07-03","10","MATCH"
"1991-07-03_18_8_100","18","8","1991-07-03","100","18","8","1991-07-03","100","MATCH"
"1991-07-03_18_8_101","18","8","1991-07-03","101","18","8","1991-07-03","101","MATCH"
"1991-07-03_18_8_102","18","8","1991-07-03","102","18","8","1991-07-03","102","MATCH"
"1991-07-03_18_8_103","18","8","1991-07-03","103","18","8","1991-07-03","103","MATCH"
"1991-07-03_18_8_104","18","8","1991-07-03","104","18","8","1991-07-03","104","MATCH"
"1991-07-03_18_8_105","18","8","1991-07-03","105","18","8","1991-07-03","105","MATCH"
"1991-07-03_18_8_106","18","8","1991-07-03","106","18","8","1991-07-03","106","MATCH"
"1991-07-03_18_8_107","18","8","1991-07-03","107","18","8","1991-07-03","107","MATCH"
