20-30  10     42  1.00  0.00
20-30  11     87  1.00  0.00
30-40   1      1  1.00  0.00
30-40   2      0  1.00  0.00
30-40   3      3  1.00  0.00
30-40   4      3  1.00  0.00
30-40   5      3  1.00  0.00
30-40   6      0  1.00  0.00
30-40   7      2  1.00  0.00
30-40   8      1  1.00  0.00
30-40   9      2  1.00  0.00
30-40  10      6  1.00  0.00
30-40  11     15  1.00  0.00
40-50   1      0  1.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      0  1.00  0.00
40-50   5      0  1.00  0.00
40-50   6      0  1.00  0.00
40-50   7      0  1.00  0.00
40-50   8      0  1.00  0.00
40-50   9      0  1.00  0.00
40-50  10      0  1.00  0.00
40-50  11      0  1.00  0.00
50-60   1      0  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      0  1.00  0.00
50-60   5      0  1.00  0.00
50-60   6      0  1.00  0.00
50-60   7      0  1.00  0.00
50-60   8      0  1.00  0.00
50-60   9      0  1.00  0.00
50-60  10      0  1.00  0.00
50-60  11      0  1.00  0.00


   6                   : lake code
Hobiton Lk          processed by PR, 06Sep94.
940814                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

processed by PR, 06Sep94                                                                                      

depth / transect / targets / %sockeye / %stickleback

  2-5   1      1  1.00  0.00
  2-5   2      1  1.00  0.00
  2-5   3      0  1.00  0.00
  2-5   4      0  1.00  0.00
  2-5   5      2  1.00  0.00
  2-5   6      0  1.00  0.00
  2-5   7      3  1.00  0.00
  2-5   8      1  1.00  0.00
  2-5   9      1  1.00  0.00
  2-5  10      0  1.00  0.00
  2-5  11      0  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
 5-10   1      6  1.00  0.00
 5-10   2      4  1.00  0.00
 5-10   3     43  1.00  0.00
 5-10   4     22  1.00  0.00
 5-10   5     65  1.00  0.00
 5-10   6      1  1.00  0.00
 5-10   7     20  1.00  0.00
 5-10   8     44  1.00  0.00
 5-10   9     41  1.00  0.00
 5-10  10     31  1.00  0.00
 5-10  11     81  1.00  0.00
10-15   1     92  1.00  0.00
10-15   2    106  1.00  0.00
10-15   3    210  1.00  0.00
10-15   4    116  1.00  0.00
10-15   5    196  1.00  0.00
10-15   6    112  1.00  0.00
10-15   7    277  1.00  0.00
10-15   8    712  1.00  0.00
10-15   9    298  1.00  0.00
10-15  10    149  1.00  0.00
10-15  11    234  1.00  0.00
15-20   1     34  1.00  0.00
15-20   2     42  1.00  0.00
15-20   3     34  1.00  0.00
15-20   4     29  1.00  0.00
15-20   5     90  1.00  0.00
15-20   6     39  1.00  0.00
15-20   7    112  1.00  0.00
15-20   8    196  1.00  0.00
15-20   9     45  1.00  0.00
15-20  10     41  1.00  0.00
15-20  11     69  1.00  0.00
20-30   1     11  1.00  0.00
20-30   2      3  1.00  0.00
20-30   3     10  1.00  0.00
20-30   4     49  1.00  0.00
20-30   5     74  1.00  0.00
20-30   6      8  1.00  0.00
20-30   7     20  1.00  0.00
20-30   8     37  1.00  0.00
20-30   9     15  1.00  0.00
20-30  10     46  1.00  0.00
20-30  11     91  1.00  0.00
30-40   1      1  1.00  0.00
30-40   2      0  1.00  0.00
30-40   3      3  1.00  0.00
30-40   4      5  1.00  0.00
30-40   5      3  1.00  0.00
30-40   6      1  1.00  0.00
30-40   7      2  1.00  0.00
30-40   8      1  1.00  0.00
30-40   9      3  1.00  0.00
30-40  10      9  1.00  0.00
30-40  11     17  1.00  0.00
40-50   1      0  1.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      0  1.00  0.00
40-50   5      0  1.00  0.00
40-50   6      0  1.00  0.00
40-50   7      0  1.00  0.00
40-50   8      0  1.00  0.00
40-50   9      0  1.00  0.00
40-50  10      0  1.00  0.00
40-50  11      0  1.00  0.00
50-60   1      0  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      0  1.00  0.00
50-60   5      0  1.00  0.00
50-60   6      0  1.00  0.00
50-60   7      0  1.00  0.00
50-60   8      0  1.00  0.00
50-60   9      0  1.00  0.00
50-60  10      0  1.00  0.00
50-60  11      0  1.00  0.00


   6                   : lake code
Hobiton Lk          eym#20111,dat#A61400
941124                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
c.c.100%,winds moderate,heavy rain
A.T.9.0,H2O 11.0,processed by S.T.                                                                            

depth / transect / targets / %sockeye / %stickleback

  2-5   1      2  1.00  0.00
  2-5   2      4  1.00  0.00
  2-5   3      0  1.00  0.00
  2-5   4      5  1.00  0.00
  2-5   5      0  1.00  0.00
  2-5   6      3  1.00  0.00
  2-5   7      4  1.00  0.00
  2-5   8      1  1.00  0.00
  2-5   9      2  1.00  0.00
  2-5  10      4  1.00  0.00
  2-5  11      1  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
 5-10   1     16  1.00  0.00
 5-10   2     32  1.00  0.00
 5-10   3     32  1.00  0.00
 5-10   4     54  1.00  0.00
 5-10   5     21  1.00  0.00
 5-10   6     11  1.00  0.00
 5-10   7     94  1.00  0.00
 5-10   8     40  1.00  0.00
 5-10   9     27  1.00  0.00
 5-10  10     61  1.00  0.00
 5-10  11     10  1.00  0.00
10-15   1     38  1.00  0.00
10-15   2     90  1.00  0.00
10-15   3     56  1.00  0.00
10-15   4    165  1.00  0.00
10-15   5     69  1.00  0.00
10-15   6     29  1.00  0.00
10-15   7    187  1.00  0.00
10-15   8    124  1.00  0.00
10-15   9     61  1.00  0.00
10-15  10     97  1.00  0.00
10-15  11     44  1.00  0.00
15-20   1     31  1.00  0.00
15-20   2     95  1.00  0.00
15-20   3     40  1.00  0.00
15-20   4    140  1.00  0.00
15-20   5     45  1.00  0.00
15-20   6     30  1.00  0.00
15-20   7    158  1.00  0.00
15-20   8    198  1.00  0.00
15-20   9     74  1.00  0.00
15-20  10    136  1.00  0.00
15-20  11     61  1.00  0.00
20-30   1     33  1.00  0.00
20-30   2     96  1.00  0.00
20-30   3     64  1.00  0.00
20-30   4    134  1.00  0.00
20-30   5     30  1.00  0.00
20-30   6     62  1.00  0.00
20-30   7    182  1.00  0.00
20-30   8    210  1.00  0.00
20-30   9    121  1.00  0.00
20-30  10    158  1.00  0.00
20-30  11    146  1.00  0.00
30-40   1      5  1.00  0.00
30-40   2     25  1.00  0.00
30-40   3     12  1.00  0.00
30-40   4     42  1.00  0.00
30-40   5     16  1.00  0.00
30-40   6      9  1.00  0.00
30-40   7     66  1.00  0.00
30-40   8     39  1.00  0.00
30-40   9     19  1.00  0.00
30-40  10     51  1.00  0.00
30-40  11     46  1.00  0.00
40-50   1      0  0.00  0.00
40-50   2      2  1.00  0.00
40-50   3      2  1.00  0.00
40-50   4      2  1.00  0.00
40-50   5      3  1.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  1.00  0.00
40-50   8      1  1.00  0.00
40-50   9      2  1.00  0.00
40-50  10      6  1.00  0.00
40-50  11      4  1.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      1  1.00  0.00
50-60   4      1  1.00  0.00
50-60   5      0  0.00  0.00
50-60   6      0  0.00  0.00
50-60   7      0  0.00  0.00
50-60   8      1  1.00  0.00
50-60   9      1  1.00  0.00
50-60  10      0  0.00  0.00
50-60  11      0  1.00  0.00


   6                   : lake code
Hobiton Lk          EYM# 10005, 20069
950303                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
c.c.100%,winds light,waves 10cm,rain + snow.
A.T.3.0,H2O 6.0, processed by S.T.                                                                            

depth / transect / targets / %sockeye / %stickleback

  2-5   1      1  1.00  0.00
  2-5   2      8  1.00  0.00
  2-5   3     29  1.00  0.00
  2-5   4     26  1.00  0.00
  2-5   5     13  1.00  0.00
  2-5   6      0  1.00  0.00
  2-5   7     38  1.00  0.00
  2-5   8     82  1.00  0.00
  2-5   9     20  1.00  0.00
  2-5  10     65  1.00  0.00
  2-5  11     19  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
 5-10   1      3  1.00  0.00
 5-10   2     24  1.00  0.00
 5-10   3     53  1.00  0.00
 5-10   4     58  1.00  0.00
 5-10   5     72  1.00  0.00
 5-10   6      6  1.00  0.00
 5-10   7     43  1.00  0.00
 5-10   8    153  1.00  0.00
 5-10   9     49  1.00  0.00
 5-10  10     91  1.00  0.00
 5-10  11     48  1.00  0.00
10-15   1      1  1.00  0.00
10-15   2     22  1.00  0.00
10-15   3     29  1.00  0.00
10-15   4     18  1.00  0.00
10-15   5     27  1.00  0.00
10-15   6      3  1.00  0.00
10-15   7     28  1.00  0.00
10-15   8     53  1.00  0.00
10-15   9     28  1.00  0.00
10-15  10     44  1.00  0.00
10-15  11     25  1.00  0.00
15-20   1      3  1.00  0.00
15-20   2     20  1.00  0.00
15-20   3     25  1.00  0.00
15-20   4     37  1.00  0.00
15-20   5     15  1.00  0.00
15-20   6     11  1.00  0.00
15-20   7     35  1.00  0.00
15-20   8     49  1.00  0.00
15-20   9     15  1.00  0.00
15-20  10     48  1.00  0.00
15-20  11     29  1.00  0.00
20-30   1      5  1.00  0.00
20-30   2      9  1.00  0.00
20-30   3     29  1.00  0.00
20-30   4     47  1.00  0.00
20-30   5     12  1.00  0.00
20-30   6      4  1.00  0.00
20-30   7     29  1.00  0.00
20-30   8     13  1.00  0.00
20-30   9     32  1.00  0.00
20-30  10     42  1.00  0.00
20-30  11     36  1.00  0.00
30-40   1      5  1.00  0.00
30-40   2      0  1.00  0.00
30-40   3     13  1.00  0.00
30-40   4     16  1.00  0.00
30-40   5      8  1.00  0.00
30-40   6      3  1.00  0.00
30-40   7     26  1.00  0.00
30-40   8      2  1.00  0.00
30-40   9     10  1.00  0.00
30-40  10     15  1.00  0.00
30-40  11      7  1.00  0.00
40-50   1      0  0.00  0.00
40-50   2      0  1.00  0.00
40-50   3      2  1.00  0.00
40-50   4      5  1.00  0.00
40-50   5      0  1.00  0.00
40-50   6      0  0.00  0.00
40-50   7      3  1.00  0.00
40-50   8      2  1.00  0.00
40-50   9      1  1.00  0.00
40-50  10      2  1.00  0.00
40-50  11      1  1.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      1  1.00  0.00
50-60   5      0  0.00  0.00
50-60   6      0  0.00  0.00
50-60   7      0  0.00  0.00
50-60   8      0  1.00  0.00
50-60   9      0  1.00  0.00
50-60  10      0  1.00  0.00
50-60  11      2  1.00  0.00


   3                   : lake code
Henderson Lk        processed by PR, 20Jul94.
940627                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
0-100%cld,lght wnd,AT14.4-17.2WT14-15.
some target overlap @head of lake processed by PR, 20Jul94.                                                   

depth / transect / targets / %sockeye / %stickleback

  2-5   1      2  0.78  0.22
  2-5   2     21  0.78  0.22
  2-5   3      0  0.78  0.22
  2-5   4      2  0.78  0.22
  2-5   5     14  0.78  0.22
  2-5   6      7  0.78  0.22
  2-5   7      5  0.78  0.22
  2-5   8      2  0.78  0.22
  2-5   9     29  0.78  0.22
  2-5  10      6  0.78  0.22
  2-5  11     15  0.78  0.22
  2-5  12      9  0.78  0.22
  2-5  13     33  0.78  0.22
  2-5  14      6  0.78  0.22
  2-5  15     19  0.78  0.22
  2-5  16     36  0.78  0.22
  2-5  17      6  0.78  0.22
  2-5  18     22  0.78  0.22
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
  3-5  16      0  0.00  0.00
  3-5  17      0  0.00  0.00
  3-5  18      0  0.00  0.00
 5-10   1      0  1.00  0.00
 5-10   2     22  1.00  0.00
 5-10   3      5  1.00  0.00
 5-10   4      8  1.00  0.00
 5-10   5     24  1.00  0.00
 5-10   6     46  1.00  0.00
 5-10   7     36  1.00  0.00
 5-10   8      1  1.00  0.00
 5-10   9     50  1.00  0.00
 5-10  10     10  1.00  0.00
 5-10  11     48  1.00  0.00
 5-10  12     41  1.00  0.00
 5-10  13    118  1.00  0.00
 5-10  14     27  1.00  0.00
 5-10  15     65  1.00  0.00
 5-10  16    154  1.00  0.00
 5-10  17     50  1.00  0.00
 5-10  18     56  1.00  0.00
10-15   1     93  1.00  0.00
10-15   2    130  1.00  0.00
10-15   3     19  1.00  0.00
10-15   4     16  1.00  0.00
10-15   5    110  1.00  0.00
10-15   6    175  1.00  0.00
10-15   7     31  1.00  0.00
10-15   8    139  1.00  0.00
10-15   9    216  1.00  0.00
10-15  10     45  1.00  0.00
10-15  11    274  1.00  0.00
10-15  12    253  1.00  0.00
10-15  13    234  1.00  0.00
10-15  14     39  1.00  0.00
10-15  15     63  1.00  0.00
10-15  16    204  1.00  0.00
10-15  17    173  1.00  0.00
10-15  18    257  1.00  0.00
15-20   1   1560  1.00  0.00
15-20   2   1313  1.00  0.00
15-20   3    267  1.00  0.00
15-20   4    169  1.00  0.00
15-20   5    364  1.00  0.00
15-20   6    226  1.00  0.00
15-20   7     37  1.00  0.00
15-20   8   3133  1.00  0.00
15-20   9   2226  1.00  0.00
15-20  10    459  1.00  0.00
15-20  11    789  1.00  0.00
15-20  12    428  1.00  0.00
15-20  13    413  1.00  0.00
15-20  14     50  1.00  0.00
15-20  15    142  1.00  0.00
15-20  16    364  1.00  0.00
15-20  17    235  1.00  0.00
15-20  18    691  1.00  0.00
20-30   1    777  1.00  0.00
20-30   2    238  1.00  0.00
20-30   3    170  1.00  0.00
20-30   4    189  1.00  0.00
20-30   5    414  1.00  0.00
20-30   6    269  1.00  0.00
20-30   7    128  1.00  0.00
20-30   8    424  1.00  0.00
20-30   9    685  1.00  0.00
20-30  10    304  1.00  0.00
20-30  11    690  1.00  0.00
20-30  12    662  1.00  0.00
20-30  13    594  1.00  0.00
20-30  14    170  1.00  0.00
20-30  15    568  1.00  0.00
20-30  16   1008  1.00  0.00
20-30  17    510  1.00  0.00
20-30  18   1078  1.00  0.00
30-40   1      4  1.00  0.00
30-40   2     14  1.00  0.00
30-40   3     19  1.00  0.00
30-40   4     13  1.00  0.00
30-40   5     43  1.00  0.00
30-40   6     55  1.00  0.00
30-40   7      9  1.00  0.00
30-40   8     14  1.00  0.00
30-40   9     52  1.00  0.00
30-40  10     28  1.00  0.00
30-40  11     63  1.00  0.00
30-40  12    104  1.00  0.00
30-40  13    128  1.00  0.00
30-40  14     47  1.00  0.00
30-40  15    124  1.00  0.00
30-40  16    193  1.00  0.00
30-40  17     96  1.00  0.00
30-40  18     73  1.00  0.00
40-50   1      0  1.00  0.00
40-50   2      2  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      0  1.00  0.00
40-50   5      2  1.00  0.00
40-50   6      0  1.00  0.00
40-50   7      0  1.00  0.00
40-50   8      1  1.00  0.00
40-50   9      0  1.00  0.00
40-50  10      0  1.00  0.00
40-50  11      1  1.00  0.00
40-50  12      1  1.00  0.00
40-50  13      0  1.00  0.00
40-50  14      0  1.00  0.00
40-50  15      1  1.00  0.00
40-50  16      0  1.00  0.00
40-50  17      0  1.00  0.00
40-50  18      0  1.00  0.00
50-60   1      0  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      0  1.00  0.00
50-60   5      0  1.00  0.00
50-60   6      0  1.00  0.00
50-60   7      0  1.00  0.00
50-60   8      0  1.00  0.00
50-60   9      0  1.00  0.00
50-60  10      0  1.00  0.00
50-60  11      0  1.00  0.00
50-60  12      0  1.00  0.00
50-60  13      0  1.00  0.00
50-60  14      0  1.00  0.00
50-60  15      0  1.00  0.00
50-60  16      0  1.00  0.00
50-60  17      0  1.00  0.00
50-60  18      0  1.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
60-70   7      0  0.00  0.00
60-70   8      0  0.00  0.00
60-70   9      0  0.00  0.00
60-70  10      0  0.00  0.00
60-70  11      0  0.00  0.00
60-70  12      0  0.00  0.00
60-70  13      0  0.00  0.00
60-70  14      0  0.00  0.00
60-70  15      0  0.00  0.00
60-70  16      0  0.00  0.00
60-70  17      0  0.00  0.00
60-70  18      0  0.00  0.00


   6                   : lake code
Hobiton Lk          EY-M#20069,20111, RDAT# A83289,A61400.
940726                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
C.C. 0%, winds - light, A.T. 16.6, S.T. 22.0
2/3 moon rise at 23:27, surveyed by S.T.and A.R.  Processed by S.T. 03Aug94.                                  

depth / transect / targets / %sockeye / %stickleback

  2-5   1      1  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      2  1.00  0.00
  2-5   4      0  1.00  0.00
  2-5   5      1  1.00  0.00
  2-5   6      3  1.00  0.00
  2-5   7      6  1.00  0.00
  2-5   8      8  1.00  0.00
  2-5   9      8  1.00  0.00
  2-5  10      1  1.00  0.00
  2-5  11      1  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
 5-10   1     11  1.00  0.00
 5-10   2      6  1.00  0.00
 5-10   3     61  1.00  0.00
 5-10   4     71  1.00  0.00
 5-10   5    121  1.00  0.00
 5-10   6     11  1.00  0.00
 5-10   7     26  1.00  0.00
 5-10   8    244  1.00  0.00
 5-10   9    117  1.00  0.00
 5-10  10     74  1.00  0.00
 5-10  11    116  1.00  0.00
10-15   1     76  1.00  0.00
10-15   2    169  1.00  0.00
10-15   3    171  1.00  0.00
10-15   4     75  1.00  0.00
10-15   5    141  1.00  0.00
10-15   6    200  1.00  0.00
10-15   7    361  1.00  0.00
10-15   8   1366  1.00  0.00
10-15   9    187  1.00  0.00
10-15  10    110  1.00  0.00
10-15  11    101  1.00  0.00
15-20   1     11  1.00  0.00
15-20   2      9  1.00  0.00
15-20   3      1  1.00  0.00
15-20   4      2  1.00  0.00
15-20   5     19  1.00  0.00
15-20   6     15  1.00  0.00
15-20   7     22  1.00  0.00
15-20   8     39  1.00  0.00
15-20   9      6  1.00  0.00
15-20  10      8  1.00  0.00
15-20  11      6  1.00  0.00
20-30   1      2  1.00  0.00
20-30   2      0  1.00  0.00
20-30   3      1  1.00  0.00
20-30   4      0  1.00  0.00
20-30   5      0  1.00  0.00
20-30   6      1  1.00  0.00
20-30   7      3  1.00  0.00
20-30   8      2  1.00  0.00
20-30   9      2  1.00  0.00
20-30  10      5  1.00  0.00
20-30  11      2  1.00  0.00
30-40   1      0  1.00  0.00
30-40   2      0  1.00  0.00
30-40   3      0  1.00  0.00
30-40   4      0  1.00  0.00
30-40   5      1  1.00  0.00
30-40   6      0  1.00  0.00
30-40   7      0  1.00  0.00
30-40   8      0  1.00  0.00
30-40   9      0  1.00  0.00
30-40  10      0  1.00  0.00
30-40  11      0  1.00  0.00
40-50   1      0  1.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      0  1.00  0.00
40-50   5      0  1.00  0.00
40-50   6      0  1.00  0.00
40-50   7      0  1.00  0.00
40-50   8      0  1.00  0.00
40-50   9      0  1.00  0.00
40-50  10      0  1.00  0.00
40-50  11      0  1.00  0.00
50-60   1      0  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      0  1.00  0.00
50-60   5      0  1.00  0.00
50-60   6      0  1.00  0.00
50-60   7      0  1.00  0.00
50-60   8      0  1.00  0.00
50-60   9      0  1.00  0.00
50-60  10      0  1.00  0.00
50-60  11      0  1.00  0.00


  26                   : lake code
Ian Lk              EYM#20111,DAT#A61400
940906                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
c.c.70%,winds light,waves 10cm
A.T.13.3,H2O 17.0,no moon. Processed by S.T.                                                                  

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  1.00
  2-5   2      0  0.00  1.00
  2-5   3      0  0.00  1.00
  2-5   4      0  0.00  1.00
  2-5   5      0  0.00  1.00
  2-5   6      0  0.00  1.00
  2-5   7      0  0.00  1.00
  2-5   8      1  0.00  1.00
  2-5   9      0  0.00  1.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
 5-10   1      2  0.00  1.00
 5-10   2      0  0.00  1.00
 5-10   3      1  0.00  1.00
 5-10   4      0  0.00  1.00
 5-10   5      1  0.00  1.00
 5-10   6      1  0.00  1.00
 5-10   7      1  0.00  1.00
 5-10   8      1  0.00  1.00
 5-10   9      1  0.00  1.00
10-15   1      8  0.00  1.00
10-15   2     19  0.00  1.00
10-15   3     35  0.00  1.00
10-15   4     17  0.00  1.00
10-15   5     35  0.00  1.00
10-15   6     46  0.00  1.00
10-15   7     29  0.00  1.00
10-15   8     72  0.00  1.00
10-15   9     50  0.00  1.00
15-20   1      5  1.00  0.00
15-20   2      3  1.00  0.00
15-20   3     10  1.00  0.00
15-20   4     16  1.00  0.00
15-20   5     48  1.00  0.00
15-20   6     61  1.00  0.00
15-20   7      0  0.00  0.00
15-20   8     86  1.00  0.00
15-20   9     74  1.00  0.00
20-30   1      0  1.00  0.00
20-30   2      0  1.00  0.00
20-30   3      0  1.00  0.00
20-30   4      1  1.00  0.00
20-30   5      6  1.00  0.00
20-30   6      6  1.00  0.00
20-30   7      0  0.00  0.00
20-30   8      5  1.00  0.00
20-30   9      7  1.00  0.00
30-40   1      0  1.00  0.00
30-40   2      0  1.00  0.00
30-40   3      0  1.00  0.00
30-40   4      0  1.00  0.00
30-40   5      2  1.00  0.00
30-40   6      1  1.00  0.00
30-40   7      0  0.00  0.00
30-40   8      1  1.00  0.00
30-40   9      4  1.00  0.00
40-50   1      0  0.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  0.00  0.00
40-50   4      0  1.00  0.00
40-50   5      4  1.00  0.00
40-50   6      6  1.00  0.00
40-50   7      0  0.00  0.00
40-50   8      1  1.00  0.00
40-50   9      2  1.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
50-60   5      3  1.00  0.00
50-60   6      2  1.00  0.00
50-60   7      0  0.00  0.00
50-60   8      2  1.00  0.00
50-60   9      4  1.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  1.00  0.00
60-70   5      0  1.00  0.00
60-70   6      0  0.00  0.00
60-70   7      0  0.00  0.00
60-70   8      0  1.00  0.00
60-70   9      0  1.00  0.00


  26                   : lake code
Ian Lk              EYM#20111,DAT#A61400
940908                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
c.c.70%,winds light,waves 10cm
A.T.13.3,H2O 17.0,no moon.Processed by S.T.Tr 8&9 zeroed for comparison, 30Aug96                                                                   

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  1.00
  2-5   2      0  0.00  1.00
  2-5   3      0  0.00  1.00
  2-5   4      0  0.00  1.00
  2-5   5      0  0.00  1.00
  2-5   6      0  0.00  1.00
  2-5   7      0  0.00  1.00
  2-5   8      1  0.00  0.00
  2-5   9      0  0.00  1.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
 5-10   1      2  0.00  1.00
 5-10   2      0  0.00  1.00
 5-10   3      1  0.00  1.00
 5-10   4      0  0.00  1.00
 5-10   5      1  0.00  1.00
 5-10   6      1  0.00  1.00
 5-10   7      1  0.00  1.00
 5-10   8      1  0.00  0.00
 5-10   9      1  0.00  0.00
10-15   1      8  0.00  1.00
10-15   2     19  0.00  1.00
10-15   3     35  0.00  1.00
10-15   4     17  0.00  1.00
10-15   5     35  0.00  1.00
10-15   6     46  0.00  1.00
10-15   7     29  0.00  1.00
10-15   8     72  0.00  0.00
10-15   9     50  0.00  0.00
15-20   1      5  1.00  0.00
15-20   2      3  1.00  0.00
15-20   3     10  1.00  0.00
15-20   4     16  1.00  0.00
15-20   5     48  1.00  0.00
15-20   6     61  1.00  0.00
15-20   7      0  0.00  0.00
15-20   8     86  0.00  0.00
15-20   9     74  0.00  0.00
20-30   1      0  1.00  0.00
20-30   2      0  1.00  0.00
20-30   3      0  1.00  0.00
20-30   4      1  1.00  0.00
20-30   5      6  1.00  0.00
20-30   6      6  1.00  0.00
20-30   7      0  0.00  0.00
20-30   8      5  0.00  0.00
20-30   9      7  0.00  0.00
30-40   1      0  1.00  0.00
30-40   2      0  1.00  0.00
30-40   3      0  1.00  0.00
30-40   4      0  1.00  0.00
30-40   5      2  1.00  0.00
30-40   6      1  1.00  0.00
30-40   7      0  0.00  0.00
30-40   8      1  0.00  0.00
30-40   9      4  0.00  0.00
40-50   1      0  0.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  0.00  0.00
40-50   4      0  1.00  0.00
40-50   5      4  1.00  0.00
40-50   6      6  1.00  0.00
40-50   7      0  0.00  0.00
40-50   8      1  0.00  0.00
40-50   9      2  0.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
50-60   5      3  1.00  0.00
50-60   6      2  1.00  0.00
50-60   7      0  0.00  0.00
50-60   8      2  0.00  0.00
50-60   9      4  0.00  0.00
