"lk.name","lk.code","depth_min","depth_max","Area","Transect","Length"
"SPROAT",2,70,80,1410,2,913
"SPROAT",2,70,80,1410,3,910
"SPROAT",2,70,80,1410,4,1250
"SPROAT",2,70,80,1410,5,875
"SPROAT",2,70,80,1410,6,0
"SPROAT",2,70,80,1410,7,0
"SPROAT",2,70,80,1410,8,1285
"SPROAT",2,70,80,1410,9,0
"SPROAT",2,70,80,1410,10,710
"SPROAT",2,70,80,1410,11,0
"Sakinaw Lk",61,2,5,816,1,200
"Sakinaw Lk",61,2,5,816,2,200
"Sakinaw Lk",61,2,5,816,3,900
"Sakinaw Lk",61,2,5,816,4,600
"Sakinaw Lk",61,2,5,816,5,700
"Sakinaw Lk",61,2,5,816,6,400
"Sakinaw Lk",61,2,5,816,7,900
"Sakinaw Lk",61,2,5,816,8,800
"Sakinaw Lk",61,2,5,816,9,800
"Sakinaw Lk",61,2,5,816,10,700
"Sakinaw Lk",61,2,5,816,11,200
"Sakinaw Lk",61,2,5,816,12,700
"Sakinaw Lk",61,2,5,816,13,500
"Sakinaw Lk",61,2,5,816,14,600
"Sakinaw Lk",61,3,5,816,1,200
"Sakinaw Lk",61,3,5,816,2,200
"Sakinaw Lk",61,3,5,816,3,900
"Sakinaw Lk",61,3,5,816,4,600
"Sakinaw Lk",61,3,5,816,5,700
"Sakinaw Lk",61,3,5,816,6,400
"Sakinaw Lk",61,3,5,816,7,900
"Sakinaw Lk",61,3,5,816,8,800
"Sakinaw Lk",61,3,5,816,9,800
"Sakinaw Lk",61,3,5,816,10,700
"Sakinaw Lk",61,3,5,816,11,200
"Sakinaw Lk",61,3,5,816,12,700
"Sakinaw Lk",61,3,5,816,13,500
"Sakinaw Lk",61,3,5,816,14,600
"Sakinaw Lk",61,5,10,727,1,158
"Sakinaw Lk",61,5,10,727,2,200
"Sakinaw Lk",61,5,10,727,3,878
"Sakinaw Lk",61,5,10,727,4,591
"Sakinaw Lk",61,5,10,727,5,700
"Sakinaw Lk",61,5,10,727,6,395
"Sakinaw Lk",61,5,10,727,7,890
"Sakinaw Lk",61,5,10,727,8,800
"Sakinaw Lk",61,5,10,727,9,790
"Sakinaw Lk",61,5,10,727,10,695
"Sakinaw Lk",61,5,10,727,11,177
"Sakinaw Lk",61,5,10,727,12,666
"Sakinaw Lk",61,5,10,727,13,495
"Sakinaw Lk",61,5,10,727,14,600
"Sakinaw Lk",61,10,15,686,1,140
"Sakinaw Lk",61,10,15,686,2,181
"Sakinaw Lk",61,10,15,686,3,856
"Sakinaw Lk",61,10,15,686,4,586
"Sakinaw Lk",61,10,15,686,5,675
"Sakinaw Lk",61,10,15,686,6,380
"Sakinaw Lk",61,10,15,686,7,865
"Sakinaw Lk",61,10,15,686,8,744
"Sakinaw Lk",61,10,15,686,9,766
"Sakinaw Lk",61,10,15,686,10,667
"Sakinaw Lk",61,10,15,686,11,158
"Sakinaw Lk",61,10,15,686,12,656
"Sakinaw Lk",61,10,15,686,13,452
"Sakinaw Lk",61,10,15,686,14,572
"Sakinaw Lk",61,15,20,628,1,125
"Sakinaw Lk",61,15,20,628,2,168
"Sakinaw Lk",61,15,20,628,3,828
"Sakinaw Lk",61,15,20,628,4,567
"Sakinaw Lk",61,15,20,628,5,665
"Sakinaw Lk",61,15,20,628,6,359
"Sakinaw Lk",61,15,20,628,7,840
"Sakinaw Lk",61,15,20,628,8,713
"Sakinaw Lk",61,15,20,628,9,738
"Sakinaw Lk",61,15,20,628,10,639
"Sakinaw Lk",61,15,20,628,11,139
"Sakinaw Lk",61,15,20,628,12,642
"Sakinaw Lk",61,15,20,628,13,429
"Sakinaw Lk",61,15,20,628,14,555
"Sakinaw Lk",61,20,30,525,1,43
"Sakinaw Lk",61,20,30,525,2,158
"Sakinaw Lk",61,20,30,525,3,800
"Sakinaw Lk",61,20,30,525,4,529
"Sakinaw Lk",61,20,30,525,5,640
"Sakinaw Lk",61,20,30,525,6,339
"Sakinaw Lk",61,20,30,525,7,825
"Sakinaw Lk",61,20,30,525,8,683
"Sakinaw Lk",61,20,30,525,9,704
"Sakinaw Lk",61,20,30,525,10,592
"Sakinaw Lk",61,20,30,525,11,100
"Sakinaw Lk",61,20,30,525,12,598
"Sakinaw Lk",61,20,30,525,13,381
"Sakinaw Lk",61,20,30,525,14,533
"Sakinaw Lk",61,30,40,422,1,0
"Sakinaw Lk",61,30,40,422,2,141
"Sakinaw Lk",61,30,40,422,3,772
"Sakinaw Lk",61,30,40,422,4,463
"Sakinaw Lk",61,30,40,422,5,539
"Sakinaw Lk",61,30,40,422,6,294
"Sakinaw Lk",61,30,40,422,7,799
"Sakinaw Lk",61,30,40,422,8,647
"Sakinaw Lk",61,30,40,422,9,680
"Sakinaw Lk",61,30,40,422,10,540
"Sakinaw Lk",61,30,40,422,11,65
"Sakinaw Lk",61,30,40,422,12,496
"Sakinaw Lk",61,30,40,422,13,329
"Sakinaw Lk",61,30,40,422,14,493
"Sakinaw Lk",61,40,50,358,1,0
"Sakinaw Lk",61,40,50,358,2,116
"Sakinaw Lk",61,40,50,358,3,733
"Sakinaw Lk",61,40,50,358,4,430
"Sakinaw Lk",61,40,50,358,5,504
"Sakinaw Lk",61,40,50,358,6,273
"Sakinaw Lk",61,40,50,358,7,764
"Sakinaw Lk",61,40,50,358,8,611
"Sakinaw Lk",61,40,50,358,9,632
"Sakinaw Lk",61,40,50,358,10,474
"Sakinaw Lk",61,40,50,358,11,0
"Sakinaw Lk",61,40,50,358,12,384
"Sakinaw Lk",61,40,50,358,13,114
"Sakinaw Lk",61,40,50,358,14,460
"Skaha Lk",241,2,5,1946,1,2271
"Skaha Lk",241,2,5,1946,2,1750
"Skaha Lk",241,2,5,1946,3,1833
"Skaha Lk",241,2,5,1946,4,688
"Skaha Lk",241,2,5,1946,5,3021
"Skaha Lk",241,2,5,1946,6,2630
"Skaha Lk",241,2,5,1946,7,2580
"Skaha Lk",241,2,5,1946,8,1900
"Skaha Lk",241,2,5,1946,9,2740
"Skaha Lk",241,3,5,1635,1,2271
"Skaha Lk",241,3,5,1635,2,1732
"Skaha Lk",241,3,5,1635,3,1819
"Skaha Lk",241,3,5,1635,4,658
"Skaha Lk",241,3,5,1635,5,3021
"Skaha Lk",241,3,5,1635,6,2630
"Skaha Lk",241,3,5,1635,7,2580
"Skaha Lk",241,3,5,1635,8,1900
"Skaha Lk",241,3,5,1635,9,2740
"Skaha Lk",241,5,10,1503,1,2254
"Skaha Lk",241,5,10,1503,2,1710
"Skaha Lk",241,5,10,1503,3,1782
"Skaha Lk",241,5,10,1503,4,581
"Skaha Lk",241,5,10,1503,5,3021
"Skaha Lk",241,5,10,1503,6,2630
"Skaha Lk",241,5,10,1503,7,2464
"Skaha Lk",241,5,10,1503,8,1834
"Skaha Lk",241,5,10,1503,9,2657
"Skaha Lk",241,10,15,1342,1,2088
"Skaha Lk",241,10,15,1342,2,1674
"Skaha Lk",241,10,15,1342,3,1712
"Skaha Lk",241,10,15,1342,4,540
"Skaha Lk",241,10,15,1342,5,2944
"Skaha Lk",241,10,15,1342,6,2571
"Skaha Lk",241,10,15,1342,7,2377
"Skaha Lk",241,10,15,1342,8,1671
"Skaha Lk",241,10,15,1342,9,2468
"Skaha Lk",241,15,20,1129,1,1902
"Skaha Lk",241,15,20,1129,2,1624
"Skaha Lk",241,15,20,1129,3,1522
"Skaha Lk",241,15,20,1129,4,487
"Skaha Lk",241,15,20,1129,5,2732
"Skaha Lk",241,15,20,1129,6,2360
"Skaha Lk",241,15,20,1129,7,2196
"Skaha Lk",241,15,20,1129,8,1146
"Skaha Lk",241,15,20,1129,9,2158
"Skaha Lk",241,20,30,929,1,1822
"Skaha Lk",241,20,30,929,2,1548
"Skaha Lk",241,20,30,929,3,1410
"Skaha Lk",241,20,30,929,4,346
"Skaha Lk",241,20,30,929,5,2623
"Skaha Lk",241,20,30,929,6,2252
"Skaha Lk",241,20,30,929,7,2015
"Skaha Lk",241,20,30,929,8,1095
"Skaha Lk",241,20,30,929,9,1925
"Skaha Lk",241,30,40,736,1,1591
"Skaha Lk",241,30,40,736,2,1426
"Skaha Lk",241,30,40,736,3,1224
"Skaha Lk",241,30,40,736,4,0
"Skaha Lk",241,30,40,736,5,2360
"Skaha Lk",241,30,40,736,6,2004
"Skaha Lk",241,30,40,736,7,1268
"Skaha Lk",241,30,40,736,8,560
"Skaha Lk",241,30,40,736,9,1719
"Skaha Lk",241,40,50,664,1,1242
"Skaha Lk",241,40,50,664,2,1246
"Skaha Lk",241,40,50,664,3,791
"Skaha Lk",241,40,50,664,4,0
"Skaha Lk",241,40,50,664,5,2128
"Skaha Lk",241,40,50,664,6,1474
"Skaha Lk",241,40,50,664,7,0
"Skaha Lk",241,40,50,664,8,0
"Skaha Lk",241,40,50,664,9,0
"Skaha Lk",241,50,60,351,1,0
"Skaha Lk",241,50,60,351,2,674
"Skaha Lk",241,50,60,351,3,0
"Skaha Lk",241,50,60,351,4,0
"Skaha Lk",241,50,60,351,5,1095
"Skaha Lk",241,50,60,351,6,108
"Skaha Lk",241,50,60,351,7,0
"Skaha Lk",241,50,60,351,8,0
"Skaha Lk",241,50,60,351,9,0
"Skaha Lk",241,60,70,0,1,0
"Skaha Lk",241,60,70,0,2,0
"Skaha Lk",241,60,70,0,3,0
"Skaha Lk",241,60,70,0,4,0
"Skaha Lk",241,60,70,0,5,0
"Skaha Lk",241,60,70,0,6,0
"Skaha Lk",241,60,70,0,7,0
"Skaha Lk",241,60,70,0,8,0
"Skaha Lk",241,60,70,0,9,0
"Skaha_2007",255,2,5,1946,1,2271
"Skaha_2007",255,2,5,1946,2,1750
"Skaha_2007",255,2,5,1946,3,1833
"Skaha_2007",255,2,5,1946,4,688
"Skaha_2007",255,2,5,1946,5,3021
"Skaha_2007",255,2,5,1946,6,2630
"Skaha_2007",255,2,5,1946,7,2580
"Skaha_2007",255,2,5,1946,8,1900
"Skaha_2007",255,2,5,1946,9,2740
"Skaha_2007",255,2,5,1946,10,1284
"Skaha_2007",255,2,5,1946,11,800
"Skaha_2007",255,2,5,1946,12,2000
"Skaha_2007",255,2,5,1946,13,2100
"Skaha_2007",255,2,5,1946,14,2700
"Skaha_2007",255,2,5,1946,15,2700
"Skaha_2007",255,3,5,1635,1,2271
"Skaha_2007",255,3,5,1635,2,1732
"Skaha_2007",255,3,5,1635,3,1819
"Skaha_2007",255,3,5,1635,4,658
"Skaha_2007",255,3,5,1635,5,3021
"Skaha_2007",255,3,5,1635,6,2630
"Skaha_2007",255,3,5,1635,7,2580
"Skaha_2007",255,3,5,1635,8,1900
"Skaha_2007",255,3,5,1635,9,2740
"Skaha_2007",255,3,5,1635,10,1284
"Skaha_2007",255,3,5,1635,11,800
"Skaha_2007",255,3,5,1635,12,2000
"Skaha_2007",255,3,5,1635,13,2100
"Skaha_2007",255,3,5,1635,14,2700
"Skaha_2007",255,3,5,1635,15,2700
"Skaha_2007",255,5,10,1503,1,2254
"Skaha_2007",255,5,10,1503,2,1710
"Skaha_2007",255,5,10,1503,3,1782
"Skaha_2007",255,5,10,1503,4,581
"Skaha_2007",255,5,10,1503,5,3021
"Skaha_2007",255,5,10,1503,6,2630
"Skaha_2007",255,5,10,1503,7,2464
"Skaha_2007",255,5,10,1503,8,1834
"Skaha_2007",255,5,10,1503,9,2657
"Skaha_2007",255,5,10,1503,10,1260
"Skaha_2007",255,5,10,1503,11,786
"Skaha_2007",255,5,10,1503,12,2000
"Skaha_2007",255,5,10,1503,13,2100
"Skaha_2007",255,5,10,1503,14,2700
"Skaha_2007",255,5,10,1503,15,2700
"Skaha_2007",255,10,15,1342,1,2088
"Skaha_2007",255,10,15,1342,2,1674
"Skaha_2007",255,10,15,1342,3,1712
"Skaha_2007",255,10,15,1342,4,540
"Skaha_2007",255,10,15,1342,5,2944
"Skaha_2007",255,10,15,1342,6,2571
"Skaha_2007",255,10,15,1342,7,2377
"Skaha_2007",255,10,15,1342,8,1671
"Skaha_2007",255,10,15,1342,9,2468
"Skaha_2007",255,10,15,1342,10,1222
"Skaha_2007",255,10,15,1342,11,611
"Skaha_2007",255,10,15,1342,12,1973
"Skaha_2007",255,10,15,1342,13,2006
"Skaha_2007",255,10,15,1342,14,2629
"Skaha_2007",255,10,15,1342,15,2700
"Skaha_2007",255,15,20,1129,1,1902
"Skaha_2007",255,15,20,1129,2,1624
"Skaha_2007",255,15,20,1129,3,1522
"Skaha_2007",255,15,20,1129,4,487
"Skaha_2007",255,15,20,1129,5,2732
"Skaha_2007",255,15,20,1129,6,2360
"Skaha_2007",255,15,20,1129,7,2196
"Skaha_2007",255,15,20,1129,8,1146
"Skaha_2007",255,15,20,1129,9,2158
"Skaha_2007",255,15,20,1129,10,1176
"Skaha_2007",255,15,20,1129,11,546
"Skaha_2007",255,15,20,1129,12,1635
"Skaha_2007",255,15,20,1129,13,1936
"Skaha_2007",255,15,20,1129,14,2414
"Skaha_2007",255,15,20,1129,15,2569
"Skaha_2007",255,20,30,929,1,1822
"Skaha_2007",255,20,30,929,2,1548
"Skaha_2007",255,20,30,929,3,1410
"Skaha_2007",255,20,30,929,4,346
"Skaha_2007",255,20,30,929,5,2623
"Skaha_2007",255,20,30,929,6,2252
"Skaha_2007",255,20,30,929,7,2015
"Skaha_2007",255,20,30,929,8,1095
"Skaha_2007",255,20,30,929,9,1925
"Skaha_2007",255,20,30,929,10,700
"Skaha_2007",255,20,30,929,11,487
"Skaha_2007",255,20,30,929,12,1342
"Skaha_2007",255,20,30,929,13,1818
"Skaha_2007",255,20,30,929,14,2314
"Skaha_2007",255,20,30,929,15,2450
"Skaha_2007",255,30,40,736,1,1591
"Skaha_2007",255,30,40,736,2,1426
"Skaha_2007",255,30,40,736,3,1224
"Skaha_2007",255,30,40,736,4,0
"Skaha_2007",255,30,40,736,5,2360
"Skaha_2007",255,30,40,736,6,2004
"Skaha_2007",255,30,40,736,7,1268
"Skaha_2007",255,30,40,736,8,560
"Skaha_2007",255,30,40,736,9,1719
"Skaha_2007",255,30,40,736,10,0
"Skaha_2007",255,30,40,736,11,385
"Skaha_2007",255,30,40,736,12,384
"Skaha_2007",255,30,40,736,13,1443
"Skaha_2007",255,30,40,736,14,1900
"Skaha_2007",255,30,40,736,15,1998
"Skaha_2007",255,40,50,664,1,1242
"Skaha_2007",255,40,50,664,2,1246
"Skaha_2007",255,40,50,664,3,791
"Skaha_2007",255,40,50,664,4,0
"Skaha_2007",255,40,50,664,5,2128
"Skaha_2007",255,40,50,664,6,1474
"Skaha_2007",255,40,50,664,7,0
"Skaha_2007",255,40,50,664,8,0
"Skaha_2007",255,40,50,664,9,1159
"Skaha_2007",255,40,50,664,10,0
"Skaha_2007",255,40,50,664,11,0
"Skaha_2007",255,40,50,664,12,0
"Skaha_2007",255,40,50,664,13,1079
"Skaha_2007",255,40,50,664,14,1386
"Skaha_2007",255,40,50,664,15,345
"Skaha_2007",255,50,60,351,1,0
"Skaha_2007",255,50,60,351,2,674
"Skaha_2007",255,50,60,351,3,0
"Skaha_2007",255,50,60,351,4,0
"Skaha_2007",255,50,60,351,5,1095
"Skaha_2007",255,50,60,351,6,108
"Skaha_2007",255,50,60,351,7,0
"Skaha_2007",255,50,60,351,8,0
"Skaha_2007",255,50,60,351,9,0
"Skaha_2007",255,50,60,351,10,0
"Skaha_2007",255,50,60,351,11,0
"Skaha_2007",255,50,60,351,12,0
"Skaha_2007",255,50,60,351,13,0
"Skaha_2007",255,50,60,351,14,0
"Skaha_2007",255,50,60,351,15,0
"Skaha_2007",255,60,70,0,1,0
"Skaha_2007",255,60,70,0,2,0
"Skaha_2007",255,60,70,0,3,0
"Skaha_2007",255,60,70,0,4,0
"Skaha_2007",255,60,70,0,5,0
"Skaha_2007",255,60,70,0,6,0
"Skaha_2007",255,60,70,0,7,0
"Skaha_2007",255,60,70,0,8,0
"Skaha_2007",255,60,70,0,9,0
"Skaha_2007",255,60,70,0,10,0
"Skaha_2007",255,60,70,0,11,0
"Skaha_2007",255,60,70,0,12,0
"Skaha_2007",255,60,70,0,13,0
"Skaha_2007",255,60,70,0,14,0
"Skaha_2007",255,60,70,0,15,0
"Sustut Lk",225,2,5,174.1,1,352.9
"Sustut Lk",225,2,5,174.1,2,409
"Sustut Lk",225,2,5,174.1,3,440.5
"Sustut Lk",225,2,5,174.1,4,392.1
"Sustut Lk",225,2,5,174.1,5,276.5
"Sustut Lk",225,3,5,174.1,1,353.9
"Sustut Lk",225,3,5,174.1,2,409
"Sustut Lk",225,3,5,174.1,3,440.5
"Sustut Lk",225,3,5,174.1,4,392.1
"Sustut Lk",225,3,5,174.1,5,276.5
"Sustut Lk",225,5,10,88.5,1,161.4
"Sustut Lk",225,5,10,88.5,2,176.1
"Sustut Lk",225,5,10,88.5,3,333.4
"Sustut Lk",225,5,10,88.5,4,164.7
"Sustut Lk",225,5,10,88.5,5,111.4
"Sustut Lk",225,10,15,19.5,1,0
"Sustut Lk",225,10,15,19.5,2,0
"Sustut Lk",225,10,15,19.5,3,197.2
"Sustut Lk",225,10,15,19.5,4,0
"Sustut Lk",225,10,15,19.5,5,0
"Sustut Lk",225,15,20,6,1,0
"Sustut Lk",225,15,20,6,2,0
"Sustut Lk",225,15,20,6,3,71.3
"Sustut Lk",225,15,20,6,4,0
"Sustut Lk",225,15,20,6,5,0
"Schoen Lk",24,2,5,243,1,643
"Schoen Lk",24,2,5,243,2,945
"Schoen Lk",24,2,5,243,3,399
"Schoen Lk",24,2,5,243,4,805
"Schoen Lk",24,3,5,243,1,643
"Schoen Lk",24,3,5,243,2,945
"Schoen Lk",24,3,5,243,3,399
"Schoen Lk",24,3,5,243,4,805
"Schoen Lk",24,5,10,224,1,614
"Schoen Lk",24,5,10,224,2,902
"Schoen Lk",24,5,10,224,3,399
"Schoen Lk",24,5,10,224,4,795
"Schoen Lk",24,10,15,208,1,614
"Schoen Lk",24,10,15,208,2,807
"Schoen Lk",24,10,15,208,3,368
"Schoen Lk",24,10,15,208,4,786
"Schoen Lk",24,15,20,196,1,595
"Schoen Lk",24,15,20,196,2,687
"Schoen Lk",24,15,20,196,3,345
"Schoen Lk",24,15,20,196,4,776
"Schoen Lk",24,20,30,172,1,538
"Schoen Lk",24,20,30,172,2,601
"Schoen Lk",24,20,30,172,3,322
"Schoen Lk",24,20,30,172,4,701
"Schoen Lk",24,30,40,137,1,336
"Schoen Lk",24,30,40,137,2,472
"Schoen Lk",24,30,40,137,3,238
"Schoen Lk",24,30,40,137,4,634
"Schoen Lk",24,40,50,83,1,0
"Schoen Lk",24,40,50,83,2,412
"Schoen Lk",24,40,50,83,3,184
"Schoen Lk",24,40,50,83,4,549
"Schoen Lk",24,50,60,32,1,0
"Schoen Lk",24,50,60,32,2,0
"Schoen Lk",24,50,60,32,3,138
"Schoen Lk",24,50,60,32,4,454
"Skidegate Lk ne",156,2,5,378,1,801
"Skidegate Lk ne",156,2,5,378,2,1770
"Skidegate Lk ne",156,2,5,378,3,864
"Skidegate Lk ne",156,2,5,378,4,1957
"Skidegate Lk ne",156,2,5,378,5,926
"Skidegate Lk ne",156,2,5,378,6,1490
"Skidegate Lk ne",156,2,5,378,7,1037
"Skidegate Lk ne",156,3,5,378,1,801
"Skidegate Lk ne",156,3,5,378,2,1770
"Skidegate Lk ne",156,3,5,378,3,864
"Skidegate Lk ne",156,3,5,378,4,1957
"Skidegate Lk ne",156,3,5,378,5,926
"Skidegate Lk ne",156,3,5,378,6,1490
"Skidegate Lk ne",156,3,5,378,7,1037
"Skidegate Lk ne",156,5,10,314,1,724
"Skidegate Lk ne",156,5,10,314,2,1606
"Skidegate Lk ne",156,5,10,314,3,844
"Skidegate Lk ne",156,5,10,314,4,1919
"Skidegate Lk ne",156,5,10,314,5,858
"Skidegate Lk ne",156,5,10,314,6,1422
"Skidegate Lk ne",156,5,10,314,7,1015
"Skidegate Lk ne",156,10,15,235,1,166
"Skidegate Lk ne",156,10,15,235,2,1340
"Skidegate Lk ne",156,10,15,235,3,725
"Skidegate Lk ne",156,10,15,235,4,1473
"Skidegate Lk ne",156,10,15,235,5,573
"Skidegate Lk ne",156,10,15,235,6,1252
"Skidegate Lk ne",156,10,15,235,7,827
"Skidegate Lk ne",156,15,20,188,1,0
"Skidegate Lk ne",156,15,20,188,2,1130
"Skidegate Lk ne",156,15,20,188,3,387
"Skidegate Lk ne",156,15,20,188,4,638
"Skidegate Lk ne",156,15,20,188,5,164
"Skidegate Lk ne",156,15,20,188,6,0
"Skidegate Lk ne",156,15,20,188,7,630
"Skidegate Lk sw",155,2,5,211,1,486
"Skidegate Lk sw",155,2,5,211,2,780
"Skidegate Lk sw",155,2,5,211,3,1012
"Skidegate Lk sw",155,3,5,211,1,486
"Skidegate Lk sw",155,3,5,211,2,780
"Skidegate Lk sw",155,3,5,211,3,1012
"Skidegate Lk sw",155,5,10,148,1,388
"Skidegate Lk sw",155,5,10,148,2,373
"Skidegate Lk sw",155,5,10,148,3,845
"Swan Lk",13,2,5,1593,1,976
"Swan Lk",13,2,5,1593,2,1658
"Swan Lk",13,2,5,1593,3,1236
"Swan Lk",13,2,5,1593,4,755
"Swan Lk",13,2,5,1593,5,2419
"Swan Lk",13,2,5,1593,6,451
"Swan Lk",13,2,5,1593,7,641
"Swan Lk",13,2,5,1593,8,913
"Swan Lk",13,3,5,1593,1,976
"Swan Lk",13,3,5,1593,2,1658
"Swan Lk",13,3,5,1593,3,1236
"Swan Lk",13,3,5,1593,4,755
"Swan Lk",13,3,5,1593,5,2419
"Swan Lk",13,3,5,1593,6,451
"Swan Lk",13,3,5,1593,7,641
"Swan Lk",13,3,5,1593,8,913
"Swan Lk",13,5,10,1414,1,976
"Swan Lk",13,5,10,1414,2,1514
"Swan Lk",13,5,10,1414,3,1044
"Swan Lk",13,5,10,1414,4,737
"Swan Lk",13,5,10,1414,5,2419
"Swan Lk",13,5,10,1414,6,451
"Swan Lk",13,5,10,1414,7,572
"Swan Lk",13,5,10,1414,8,747
"Swan Lk",13,10,15,1190,1,953
"Swan Lk",13,10,15,1190,2,1357
"Swan Lk",13,10,15,1190,3,760
"Swan Lk",13,10,15,1190,4,704
"Swan Lk",13,10,15,1190,5,2059
"Swan Lk",13,10,15,1190,6,299
"Swan Lk",13,10,15,1190,7,412
"Swan Lk",13,10,15,1190,8,609
"Swan Lk",13,15,20,966,1,929
"Swan Lk",13,15,20,966,2,1136
"Swan Lk",13,15,20,966,3,557
"Swan Lk",13,15,20,966,4,681
"Swan Lk",13,15,20,966,5,1975
"Swan Lk",13,15,20,966,6,260
"Swan Lk",13,15,20,966,7,356
"Swan Lk",13,15,20,966,8,435
"Swan Lk",13,20,30,704,1,901
"Swan Lk",13,20,30,704,2,1006
"Swan Lk",13,20,30,704,3,387
"Swan Lk",13,20,30,704,4,565
"Swan Lk",13,20,30,704,5,1607
"Swan Lk",13,20,30,704,6,114
"Swan Lk",13,20,30,704,7,225
"Swan Lk",13,20,30,704,8,225
"Swan Lk",13,30,40,405,1,677
"Swan Lk",13,30,40,405,2,721
"Swan Lk",13,30,40,405,3,162
"Swan Lk",13,30,40,405,4,444
"Swan Lk",13,30,40,405,5,1060
"Swan Lk",13,30,40,405,6,0
"Swan Lk",13,30,40,405,7,140
"Swan Lk",13,30,40,405,8,0
"Swan Lk",13,40,50,195,1,539
"Swan Lk",13,40,50,195,2,534
"Swan Lk",13,40,50,195,3,30
"Swan Lk",13,40,50,195,4,303
"Swan Lk",13,40,50,195,5,756
"Swan Lk",13,40,50,195,6,0
"Swan Lk",13,40,50,195,7,0
"Swan Lk",13,40,50,195,8,0
"Swan Lk",13,50,60,76,1,0
"Swan Lk",13,50,60,76,2,296
"Swan Lk",13,50,60,76,3,0
"Swan Lk",13,50,60,76,4,141
"Swan Lk",13,50,60,76,5,170
"Swan Lk",13,50,60,76,6,0
"Swan Lk",13,50,60,76,7,0
"Swan Lk",13,50,60,76,8,0
"TAHLTAN LK",64,2,5,460,1,384
"TAHLTAN LK",64,2,5,460,2,588
"TAHLTAN LK",64,2,5,460,3,1145
"TAHLTAN LK",64,2,5,460,4,703
"TAHLTAN LK",64,2,5,460,5,855
"TAHLTAN LK",64,2,5,460,6,632
"TAHLTAN LK",64,2,5,460,7,630
"TAHLTAN LK",64,2,5,460,8,495
"TAHLTAN LK",64,2,5,460,9,1054
"TAHLTAN LK",64,2,5,460,10,612
"TAHLTAN LK",64,2,5,460,11,1017
"TAHLTAN LK",64,2,5,460,12,748
"TAHLTAN LK",64,2,5,460,13,1244
"TAHLTAN LK",64,2,5,460,14,1090
"TAHLTAN LK",64,3,5,460,1,384
"TAHLTAN LK",64,3,5,460,2,588
"TAHLTAN LK",64,3,5,460,3,1145
"TAHLTAN LK",64,3,5,460,4,703
"TAHLTAN LK",64,3,5,460,5,855
"TAHLTAN LK",64,3,5,460,6,632
"TAHLTAN LK",64,3,5,460,7,630
"TAHLTAN LK",64,3,5,460,8,495
"TAHLTAN LK",64,3,5,460,9,1054
"TAHLTAN LK",64,3,5,460,10,612
"TAHLTAN LK",64,3,5,460,11,1017
"TAHLTAN LK",64,3,5,460,12,748
"TAHLTAN LK",64,3,5,460,13,1244
"TAHLTAN LK",64,3,5,460,14,1090
"TAHLTAN LK",64,5,10,402,1,356
"TAHLTAN LK",64,5,10,402,2,563
"TAHLTAN LK",64,5,10,402,3,1058
"TAHLTAN LK",64,5,10,402,4,644
"TAHLTAN LK",64,5,10,402,5,816
"TAHLTAN LK",64,5,10,402,6,551
"TAHLTAN LK",64,5,10,402,7,562
"TAHLTAN LK",64,5,10,402,8,446
"TAHLTAN LK",64,5,10,402,9,1008
"TAHLTAN LK",64,5,10,402,10,239
"TAHLTAN LK",64,5,10,402,11,982
"TAHLTAN LK",64,5,10,402,12,699
"TAHLTAN LK",64,5,10,402,13,1201
"TAHLTAN LK",64,5,10,402,14,1049
"TAHLTAN LK",64,10,15,345,1,325
"TAHLTAN LK",64,10,15,345,2,525
"TAHLTAN LK",64,10,15,345,3,911
"TAHLTAN LK",64,10,15,345,4,620
"TAHLTAN LK",64,10,15,345,5,789
"TAHLTAN LK",64,10,15,345,6,425
"TAHLTAN LK",64,10,15,345,7,502
"TAHLTAN LK",64,10,15,345,8,410
"TAHLTAN LK",64,10,15,345,9,885
"TAHLTAN LK",64,10,15,345,10,206
"TAHLTAN LK",64,10,15,345,11,952
"TAHLTAN LK",64,10,15,345,12,648
"TAHLTAN LK",64,10,15,345,13,1061
"TAHLTAN LK",64,10,15,345,14,1005
"TAHLTAN LK",64,15,20,296,1,293
"TAHLTAN LK",64,15,20,296,2,502
"TAHLTAN LK",64,15,20,296,3,880
"TAHLTAN LK",64,15,20,296,4,581
"TAHLTAN LK",64,15,20,296,5,542
"TAHLTAN LK",64,15,20,296,6,400
"TAHLTAN LK",64,15,20,296,7,450
"TAHLTAN LK",64,15,20,296,8,342
"TAHLTAN LK",64,15,20,296,9,735
"TAHLTAN LK",64,15,20,296,10,0
"TAHLTAN LK",64,15,20,296,11,933
"TAHLTAN LK",64,15,20,296,12,627
"TAHLTAN LK",64,15,20,296,13,955
"TAHLTAN LK",64,15,20,296,14,0
"TAHLTAN LK",64,20,30,235,1,259
"TAHLTAN LK",64,20,30,235,2,462
"TAHLTAN LK",64,20,30,235,3,826
"TAHLTAN LK",64,20,30,235,4,545
"TAHLTAN LK",64,20,30,235,5,436
"TAHLTAN LK",64,20,30,235,6,0
"TAHLTAN LK",64,20,30,235,7,0
"TAHLTAN LK",64,20,30,235,8,0
"TAHLTAN LK",64,20,30,235,9,0
"TAHLTAN LK",64,20,30,235,10,0
"TAHLTAN LK",64,20,30,235,11,789
"TAHLTAN LK",64,20,30,235,12,593
"TAHLTAN LK",64,20,30,235,13,825
"TAHLTAN LK",64,20,30,235,14,0
