"lake","lake_code","ats_year","target_survey_code","target_survey_type","survey_date","survey_year","survey_month","transect","depth_code","depth_min","depth_max","targets","prop_sockeye","prop_stickleback","total_prop","transect_length","area","sounder_code","sounder_type","sounder_gain","data_issues","survey_comments","acoustic_survey_notes","key_field_replicate","source_file","line_number","sourcefile_year","source_year_err"
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,11,9,50,60,0,NA,NA,NA,535,820,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3094,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,11,10,60,70,0,NA,NA,NA,500,739,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7659,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,11,10,60,70,0,NA,NA,NA,500,739,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3110,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,1,2,5,0,NA,NA,NA,1380,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7516,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,1,2,5,0,NA,NA,NA,1380,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2967,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,2,3,5,0,NA,NA,NA,1380,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7532,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,2,3,5,0,NA,NA,NA,1380,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2983,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,3,5,10,0,NA,NA,NA,1355,1433,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7548,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,3,5,10,0,NA,NA,NA,1355,1433,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2999,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,4,10,15,0,NA,NA,NA,1330,1385,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7564,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,4,10,15,0,NA,NA,NA,1330,1385,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3015,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,5,15,20,0,NA,NA,NA,1295,1315,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7580,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,5,15,20,0,NA,NA,NA,1295,1315,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3031,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,6,20,30,0,NA,NA,NA,1240,1100,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7596,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,6,20,30,0,NA,NA,NA,1240,1100,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3047,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,7,30,40,0,NA,NA,NA,1180,980,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7612,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,7,30,40,0,NA,NA,NA,1180,980,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3063,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,8,40,50,0,NA,NA,NA,1135,890,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7628,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,8,40,50,0,NA,NA,NA,1135,890,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3079,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,9,50,60,0,NA,NA,NA,1100,820,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7644,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,9,50,60,0,NA,NA,NA,1100,820,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3095,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,10,60,70,0,NA,NA,NA,1065,739,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7660,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,12,10,60,70,0,NA,NA,NA,1065,739,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3111,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,1,2,5,0,NA,NA,NA,1845,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7517,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,1,2,5,0,NA,NA,NA,1845,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2968,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,2,3,5,0,NA,NA,NA,1845,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7533,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,2,3,5,0,NA,NA,NA,1845,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2984,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,3,5,10,0,NA,NA,NA,1825,1433,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7549,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,3,5,10,0,NA,NA,NA,1825,1433,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3000,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,4,10,15,0,NA,NA,NA,1800,1385,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7565,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,4,10,15,0,NA,NA,NA,1800,1385,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3016,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,5,15,20,0,NA,NA,NA,1780,1315,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7581,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,5,15,20,0,NA,NA,NA,1780,1315,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3032,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,6,20,30,0,NA,NA,NA,1705,1100,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7597,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,6,20,30,0,NA,NA,NA,1705,1100,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3048,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,7,30,40,0,NA,NA,NA,1635,980,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7613,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,7,30,40,0,NA,NA,NA,1635,980,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3064,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,8,40,50,0,NA,NA,NA,1610,890,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7629,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,8,40,50,0,NA,NA,NA,1610,890,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3080,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,9,50,60,0,NA,NA,NA,1585,820,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7645,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,9,50,60,0,NA,NA,NA,1585,820,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3096,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,10,60,70,0,NA,NA,NA,1565,739,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7661,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,13,10,60,70,0,NA,NA,NA,1565,739,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3112,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,1,2,5,0,NA,NA,NA,1610,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7518,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,1,2,5,0,NA,NA,NA,1610,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2969,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,2,3,5,0,NA,NA,NA,1610,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7534,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,2,3,5,0,NA,NA,NA,1610,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2985,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,3,5,10,0,NA,NA,NA,1580,1433,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7550,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,3,5,10,0,NA,NA,NA,1580,1433,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3001,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,4,10,15,0,NA,NA,NA,1550,1385,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7566,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,4,10,15,0,NA,NA,NA,1550,1385,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3017,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,14,5,15,20,0,NA,NA,NA,1520,1315,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7582,1984,FALSE
